model,trade_date,year,month,direction,break_time,entry_time,exit_time,or_high,or_low,or_range,entry,stop_price,target_price,tp,stop,retest_buffer,outcome,pnl_points,break_above_vwap,break_below_vwap,break_above_ema20,break_below_ema20,break_displacement,rel_vol_20,atr_14,equity,equity_high,drawdown
ATR_8_PLUS,2018-11-02,2018,2018-11,SHORT,2018-11-02 09:20:00,2018-11-02 09:21:00,2018-11-02 09:30:00,7000.5,6952.75,47.75,6952.75,6972.75,6932.75,20,20,4,LOSS,-20.0,false,true,false,true,true,2.297,12.34,440.0,460.0,-20.0
ATR_8_PLUS,2018-11-05,2018,2018-11,SHORT,2018-11-05 09:02:00,2018-11-05 09:03:00,2018-11-05 09:11:00,6971.25,6898.25,73.0,6898.25,6918.25,6878.25,20,20,4,WIN,20.0,false,true,false,true,false,1.788,8.88,460.0,460.0,0.0
ATR_8_PLUS,2018-11-07,2018,2018-11,LONG,2018-11-07 09:02:00,2018-11-07 09:03:00,2018-11-07 09:29:00,7108.75,7061.75,47.0,7108.75,7088.75,7128.75,20,20,4,WIN,20.0,true,false,true,false,true,1.332,9.25,480.0,480.0,0.0
ATR_8_PLUS,2018-11-08,2018,2018-11,LONG,2018-11-08 09:01:00,2018-11-08 09:03:00,2018-11-08 09:11:00,7198.0,7153.5,44.5,7198.0,7178.0,7218.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.043,8.23,460.0,480.0,-20.0
ATR_8_PLUS,2018-11-09,2018,2018-11,SHORT,2018-11-09 09:09:00,2018-11-09 09:10:00,2018-11-09 09:15:00,7116.25,7068.75,47.5,7068.75,7088.75,7048.75,20,20,4,WIN,20.0,false,true,false,true,true,2.392,9.2,480.0,480.0,0.0
ATR_8_PLUS,2018-11-12,2018,2018-11,SHORT,2018-11-12 09:00:00,2018-11-12 09:01:00,2018-11-12 09:36:00,7009.0,6923.75,85.25,6923.75,6943.75,6903.75,20,20,4,WIN,20.0,false,true,false,true,false,1.448,8.14,500.0,500.0,0.0
ATR_8_PLUS,2018-11-13,2018,2018-11,SHORT,2018-11-13 09:00:00,2018-11-13 09:22:00,2018-11-13 09:29:00,6920.5,6860.25,60.25,6860.25,6880.25,6840.25,20,20,4,WIN,20.0,false,true,false,true,false,1.59,11.3,520.0,520.0,0.0
ATR_8_PLUS,2018-11-14,2018,2018-11,SHORT,2018-11-14 09:02:00,2018-11-14 09:03:00,2018-11-14 09:15:00,6929.5,6876.0,53.5,6876.0,6896.0,6856.0,20,20,4,WIN,20.0,true,false,false,true,false,1.213,11.46,540.0,540.0,0.0
ATR_8_PLUS,2018-11-15,2018,2018-11,SHORT,2018-11-15 09:30:00,2018-11-15 09:31:00,2018-11-15 09:35:00,6811.25,6740.25,71.0,6740.25,6760.25,6720.25,20,20,4,WIN,20.0,false,true,false,true,false,1.241,9.0,560.0,560.0,0.0
ATR_8_PLUS,2018-11-16,2018,2018-11,LONG,2018-11-16 09:02:00,2018-11-16 09:15:00,2018-11-16 09:36:00,6875.5,6807.5,68.0,6875.5,6855.5,6895.5,20,20,4,WIN,20.0,true,false,true,false,true,1.044,8.0,580.0,580.0,0.0
ATR_8_PLUS,2018-11-19,2018,2018-11,SHORT,2018-11-19 09:04:00,2018-11-19 09:05:00,2018-11-19 09:09:00,6852.5,6778.0,74.5,6778.0,6798.0,6758.0,20,20,4,WIN,20.0,false,true,false,true,false,1.051,8.32,600.0,600.0,0.0
ATR_8_PLUS,2018-11-20,2018,2018-11,SHORT,2018-11-20 09:11:00,2018-11-20 09:12:00,2018-11-20 09:14:00,6558.0,6476.5,81.5,6476.5,6496.5,6456.5,20,20,4,WIN,20.0,false,true,false,true,false,1.225,15.27,620.0,620.0,0.0
ATR_8_PLUS,2018-11-26,2018,2018-11,LONG,2018-11-26 09:00:00,2018-11-26 09:02:00,2018-11-26 09:18:00,6660.0,6598.75,61.25,6660.0,6640.0,6680.0,20,20,4,LOSS,-20.0,true,false,true,false,false,0.947,8.12,600.0,620.0,-20.0
ATR_8_PLUS,2018-11-27,2018,2018-11,LONG,2018-11-27 09:00:00,2018-11-27 09:05:00,2018-11-27 09:12:00,6670.5,6613.25,57.25,6670.5,6650.5,6690.5,20,20,4,WIN,20.0,true,false,true,false,false,1.036,9.5,620.0,620.0,0.0
ATR_8_PLUS,2018-11-29,2018,2018-11,SHORT,2018-11-29 09:18:00,2018-11-29 09:19:00,2018-11-29 09:30:00,6911.25,6875.0,36.25,6875.0,6895.0,6855.0,20,20,4,LOSS,-20.0,false,true,false,true,true,3.139,8.25,600.0,620.0,-20.0
ATR_8_PLUS,2018-12-06,2018,2018-12,SHORT,2018-12-06 10:26:00,2018-12-06 10:27:00,2018-12-06 10:32:00,6731.25,6643.75,87.5,6643.75,6663.75,6623.75,20,20,4,LOSS,-20.0,false,true,false,true,false,1.621,8.43,580.0,620.0,-40.0
ATR_8_PLUS,2018-12-07,2018,2018-12,SHORT,2018-12-07 09:10:00,2018-12-07 09:11:00,2018-12-07 09:13:00,6852.0,6801.5,50.5,6801.5,6821.5,6781.5,20,20,4,WIN,20.0,false,true,false,true,false,1.791,9.36,600.0,620.0,-20.0
ATR_8_PLUS,2018-12-10,2018,2018-12,SHORT,2018-12-10 09:44:00,2018-12-10 09:54:00,2018-12-10 10:01:00,6672.5,6582.0,90.5,6582.0,6602.0,6562.0,20,20,4,WIN,20.0,false,true,false,true,false,1.261,11.11,620.0,620.0,0.0
ATR_8_PLUS,2018-12-11,2018,2018-12,SHORT,2018-12-11 09:10:00,2018-12-11 09:18:00,2018-12-11 09:24:00,6796.0,6763.5,32.5,6763.5,6783.5,6743.5,20,20,4,LOSS,-20.0,false,true,false,true,true,2.514,9.07,600.0,620.0,-20.0
ATR_8_PLUS,2018-12-12,2018,2018-12,LONG,2018-12-12 09:03:00,2018-12-12 09:04:00,2018-12-12 09:14:00,6811.75,6779.0,32.75,6811.75,6791.75,6831.75,20,20,4,WIN,20.0,true,false,true,false,false,1.012,8.09,620.0,620.0,0.0
ATR_8_PLUS,2018-12-13,2018,2018-12,SHORT,2018-12-13 09:40:00,2018-12-13 09:47:00,2018-12-13 09:50:00,6832.75,6779.25,53.5,6779.25,6799.25,6759.25,20,20,4,WIN,20.0,false,true,false,true,false,1.521,8.88,640.0,640.0,0.0
ATR_8_PLUS,2018-12-14,2018,2018-12,LONG,2018-12-14 09:03:00,2018-12-14 09:04:00,2018-12-14 09:05:00,6723.0,6665.75,57.25,6723.0,6703.0,6743.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.959,15.64,620.0,640.0,-20.0
ATR_8_PLUS,2018-12-17,2018,2018-12,LONG,2018-12-17 09:27:00,2018-12-17 09:42:00,2018-12-17 10:03:00,6601.0,6523.0,78.0,6601.0,6581.0,6621.0,20,20,4,WIN,20.0,true,false,true,false,false,1.465,8.75,640.0,640.0,0.0
ATR_8_PLUS,2018-12-20,2018,2018-12,LONG,2018-12-20 09:00:00,2018-12-20 09:05:00,2018-12-20 09:07:00,6381.25,6319.0,62.25,6381.25,6361.25,6401.25,20,20,4,WIN,20.0,true,false,true,false,false,0.88,16.09,660.0,660.0,0.0
ATR_8_PLUS,2018-12-21,2018,2018-12,SHORT,2018-12-21 09:01:00,2018-12-21 09:04:00,2018-12-21 09:06:00,6312.5,6252.75,59.75,6252.75,6272.75,6232.75,20,20,4,WIN,20.0,false,true,false,true,false,1.529,11.96,680.0,680.0,0.0
ATR_8_PLUS,2018-12-26,2018,2018-12,SHORT,2018-12-26 09:05:00,2018-12-26 09:06:00,2018-12-26 09:15:00,6051.75,5975.5,76.25,5975.5,5995.5,5955.5,20,20,4,WIN,20.0,true,false,false,true,false,1.378,11.46,700.0,700.0,0.0
ATR_8_PLUS,2018-12-27,2018,2018-12,SHORT,2018-12-27 09:12:00,2018-12-27 09:13:00,2018-12-27 09:19:00,6228.25,6146.75,81.5,6146.75,6166.75,6126.75,20,20,4,WIN,20.0,false,true,false,true,false,1.012,11.21,720.0,720.0,0.0
ATR_8_PLUS,2018-12-28,2018,2018-12,SHORT,2018-12-28 09:24:00,2018-12-28 09:25:00,2018-12-28 09:28:00,6348.75,6285.0,63.75,6285.0,6305.0,6265.0,20,20,4,WIN,20.0,false,true,false,true,true,2.002,11.55,740.0,740.0,0.0
ATR_8_PLUS,2018-12-31,2018,2018-12,SHORT,2018-12-31 09:14:00,2018-12-31 09:15:00,2018-12-31 09:37:00,6376.75,6329.75,47.0,6329.75,6349.75,6309.75,20,20,4,WIN,20.0,false,true,false,true,false,1.085,8.34,760.0,760.0,0.0
ATR_8_PLUS,2019-01-03,2019,2019-01,SHORT,2019-01-03 09:00:00,2019-01-03 09:01:00,2019-01-03 09:09:00,6304.25,6238.0,66.25,6238.0,6258.0,6218.0,20,20,4,WIN,20.0,false,true,false,true,true,1.726,9.93,780.0,780.0,0.0
ATR_8_PLUS,2019-01-07,2019,2019-01,LONG,2019-01-07 09:30:00,2019-01-07 09:31:00,2019-01-07 09:52:00,6462.0,6422.25,39.75,6462.0,6442.0,6482.0,20,20,4,WIN,20.0,true,false,true,false,true,2.254,8.38,800.0,800.0,0.0
ATR_8_PLUS,2019-02-01,2019,2019-02,LONG,2019-02-01 09:05:00,2019-02-01 09:10:00,2019-02-01 09:59:00,6913.5,6871.25,42.25,6913.5,6893.5,6933.5,20,20,4,LOSS,-20.0,true,false,true,false,false,1.207,9.27,780.0,800.0,-20.0
ATR_8_PLUS,2019-02-14,2019,2019-02,LONG,2019-02-14 09:41:00,2019-02-14 09:42:00,2019-02-14 11:15:00,7011.0,6972.0,39.0,7011.0,6991.0,7031.0,20,20,4,WIN,20.0,false,true,false,true,false,0.948,8.12,800.0,800.0,0.0
ATR_8_PLUS,2019-03-07,2019,2019-03,SHORT,2019-03-07 09:02:00,2019-03-07 09:17:00,2019-03-07 10:30:00,7101.75,7037.5,64.25,7037.5,7057.5,7017.5,20,20,4,LOSS,-20.0,false,true,false,true,false,1.165,8.25,780.0,800.0,-20.0
ATR_8_PLUS,2019-03-08,2019,2019-03,LONG,2019-03-08 09:43:00,2019-03-08 09:44:00,2019-03-08 09:52:00,7004.75,6970.75,34.0,7004.75,6984.75,7024.75,20,20,4,LOSS,-20.0,true,false,true,false,true,1.748,9.88,760.0,800.0,-40.0
ATR_8_PLUS,2019-05-07,2019,2019-05,SHORT,2019-05-07 09:50:00,2019-05-07 09:58:00,2019-05-07 10:16:00,7711.0,7653.75,57.25,7653.75,7673.75,7633.75,20,20,4,LOSS,-20.0,false,true,false,true,true,1.569,10.16,740.0,800.0,-60.0
ATR_8_PLUS,2019-05-08,2019,2019-05,LONG,2019-05-08 09:00:00,2019-05-08 09:05:00,2019-05-08 09:33:00,7674.75,7617.25,57.5,7674.75,7654.75,7694.75,20,20,4,LOSS,-20.0,true,false,true,false,true,3.212,9.34,720.0,800.0,-80.0
ATR_8_PLUS,2019-05-10,2019,2019-05,SHORT,2019-05-10 09:34:00,2019-05-10 09:43:00,2019-05-10 09:54:00,7510.0,7444.25,65.75,7444.25,7464.25,7424.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.15,8.71,700.0,800.0,-100.0
ATR_8_PLUS,2019-05-13,2019,2019-05,SHORT,2019-05-13 09:21:00,2019-05-13 09:27:00,2019-05-13 09:50:00,7397.0,7354.25,42.75,7354.25,7374.25,7334.25,20,20,4,WIN,20.0,false,true,false,true,true,1.408,8.12,720.0,800.0,-80.0
ATR_8_PLUS,2019-06-14,2019,2019-06,SHORT,2019-06-14 09:10:00,2019-06-14 09:20:00,2019-06-14 09:21:00,7521.0,7474.25,46.75,7474.25,7494.25,7454.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.437,12.61,700.0,800.0,-100.0
ATR_8_PLUS,2019-08-06,2019,2019-08,SHORT,2019-08-06 10:05:00,2019-08-06 10:08:00,2019-08-06 10:26:00,7515.75,7477.0,38.75,7477.0,7497.0,7457.0,20,20,4,WIN,20.0,true,false,true,false,false,0.552,8.07,720.0,800.0,-80.0
ATR_8_PLUS,2019-08-07,2019,2019-08,SHORT,2019-08-07 10:04:00,2019-08-07 10:06:00,2019-08-07 10:42:00,7533.25,7467.0,66.25,7467.0,7487.0,7447.0,20,20,4,LOSS,-20.0,false,true,false,true,false,0.936,8.3,700.0,800.0,-100.0
ATR_8_PLUS,2019-08-13,2019,2019-08,SHORT,2019-08-13 09:00:00,2019-08-13 09:02:00,2019-08-13 09:18:00,7782.25,7729.25,53.0,7729.25,7749.25,7709.25,20,20,4,WIN,20.0,true,false,false,true,false,1.477,8.39,720.0,800.0,-80.0
ATR_8_PLUS,2019-08-14,2019,2019-08,SHORT,2019-08-14 09:05:00,2019-08-14 09:06:00,2019-08-14 09:14:00,7605.0,7562.5,42.5,7562.5,7582.5,7542.5,20,20,4,WIN,20.0,false,true,false,true,false,1.636,8.04,740.0,800.0,-60.0
ATR_8_PLUS,2019-08-15,2019,2019-08,SHORT,2019-08-15 09:24:00,2019-08-15 09:27:00,2019-08-15 09:57:00,7515.5,7485.25,30.25,7485.25,7505.25,7465.25,20,20,4,LOSS,-20.0,false,true,true,false,false,1.752,8.07,720.0,800.0,-80.0
ATR_8_PLUS,2019-09-25,2019,2019-09,LONG,2019-09-25 09:01:00,2019-09-25 09:03:00,2019-09-25 10:09:00,7749.75,7707.25,42.5,7749.75,7729.75,7769.75,20,20,4,WIN,20.0,true,false,true,false,false,1.229,8.05,740.0,800.0,-60.0
ATR_8_PLUS,2019-09-26,2019,2019-09,SHORT,2019-09-26 09:01:00,2019-09-26 09:05:00,2019-09-26 09:19:00,7797.0,7763.75,33.25,7763.75,7783.75,7743.75,20,20,4,WIN,20.0,false,true,false,true,true,2.173,8.27,760.0,800.0,-40.0
ATR_8_PLUS,2019-09-27,2019,2019-09,SHORT,2019-09-27 09:38:00,2019-09-27 10:00:00,2019-09-27 10:27:00,7788.0,7754.25,33.75,7754.25,7774.25,7734.25,20,20,4,WIN,20.0,false,true,false,true,false,3.531,9.45,780.0,800.0,-20.0
ATR_8_PLUS,2019-10-03,2019,2019-10,LONG,2019-10-03 09:00:00,2019-10-03 09:01:00,2019-10-03 09:03:00,7557.75,7517.75,40.0,7557.75,7537.75,7577.75,20,20,4,WIN,20.0,true,false,true,false,false,1.387,9.12,800.0,800.0,0.0
ATR_8_PLUS,2019-12-12,2019,2019-12,LONG,2019-12-12 09:15:00,2019-12-12 09:45:00,2019-12-12 09:55:00,8464.75,8381.0,83.75,8464.75,8444.75,8484.75,20,20,4,WIN,20.0,true,false,true,false,false,0.485,9.3,820.0,820.0,0.0
ATR_8_PLUS,2019-12-13,2019,2019-12,LONG,2019-12-13 09:03:00,2019-12-13 09:06:00,2019-12-13 09:07:00,8509.25,8465.75,43.5,8509.25,8489.25,8529.25,20,20,4,WIN,20.0,true,false,true,false,false,1.992,8.2,840.0,840.0,0.0
ATR_8_PLUS,2020-01-08,2020,2020-01,LONG,2020-01-08 10:34:00,2020-01-08 10:36:00,2020-01-08 10:38:00,8896.0,8848.0,48.0,8896.0,8876.0,8916.0,20,20,4,WIN,20.0,true,false,true,false,false,1.821,8.41,860.0,860.0,0.0
ATR_8_PLUS,2020-01-29,2020,2020-01,SHORT,2020-01-29 09:06:00,2020-01-29 09:24:00,2020-01-29 10:14:00,9158.75,9100.75,58.0,9100.75,9120.75,9080.75,20,20,4,LOSS,-20.0,false,true,false,true,false,1.112,8.05,840.0,860.0,-20.0
ATR_8_PLUS,2020-01-31,2020,2020-01,SHORT,2020-01-31 09:04:00,2020-01-31 09:08:00,2020-01-31 09:17:00,9184.0,9102.75,81.25,9102.75,9122.75,9082.75,20,20,4,WIN,20.0,false,true,false,true,false,1.428,8.57,860.0,860.0,0.0
ATR_8_PLUS,2020-02-03,2020,2020-02,LONG,2020-02-03 09:05:00,2020-02-03 09:06:00,2020-02-03 09:19:00,9127.5,9035.75,91.75,9127.5,9107.5,9147.5,20,20,4,WIN,20.0,true,false,true,false,false,2.664,9.48,880.0,880.0,0.0
ATR_8_PLUS,2020-02-05,2020,2020-02,SHORT,2020-02-05 09:13:00,2020-02-05 09:14:00,2020-02-05 09:27:00,9457.75,9372.5,85.25,9372.5,9392.5,9352.5,20,20,4,WIN,20.0,false,true,false,true,false,1.284,10.64,900.0,900.0,0.0
ATR_8_PLUS,2020-02-25,2020,2020-02,SHORT,2020-02-25 09:20:00,2020-02-25 09:21:00,2020-02-25 09:24:00,9191.0,9093.75,97.25,9093.75,9113.75,9073.75,20,20,4,WIN,20.0,false,true,false,true,false,1.673,12.18,920.0,920.0,0.0
ATR_8_PLUS,2020-02-27,2020,2020-02,SHORT,2020-02-27 09:23:00,2020-02-27 09:25:00,2020-02-27 09:26:00,8722.5,8605.75,116.75,8605.75,8625.75,8585.75,20,20,4,WIN,20.0,false,true,false,true,true,1.549,19.09,940.0,940.0,0.0
ATR_8_PLUS,2020-03-02,2020,2020-03,SHORT,2020-03-02 09:05:00,2020-03-02 09:06:00,2020-03-02 09:07:00,8596.0,8485.0,111.0,8485.0,8505.0,8465.0,20,20,4,WIN,20.0,false,true,false,true,true,1.657,23.86,960.0,960.0,0.0
ATR_8_PLUS,2020-03-04,2020,2020-03,LONG,2020-03-04 09:22:00,2020-03-04 09:23:00,2020-03-04 09:31:00,8782.5,8665.25,117.25,8782.5,8762.5,8802.5,20,20,4,LOSS,-20.0,true,false,true,false,false,0.993,14.27,940.0,960.0,-20.0
ATR_8_PLUS,2020-03-05,2020,2020-03,LONG,2020-03-05 09:18:00,2020-03-05 09:19:00,2020-03-05 09:22:00,8781.75,8701.5,80.25,8781.75,8761.75,8801.75,20,20,4,WIN,20.0,true,false,true,false,false,1.452,13.36,960.0,960.0,0.0
ATR_8_PLUS,2020-03-06,2020,2020-03,LONG,2020-03-06 09:16:00,2020-03-06 09:18:00,2020-03-06 09:22:00,8461.0,8363.5,97.5,8461.0,8441.0,8481.0,20,20,4,LOSS,-20.0,false,true,true,false,false,1.364,21.21,940.0,960.0,-20.0
ATR_8_PLUS,2020-03-09,2020,2020-03,LONG,2020-03-09 09:17:00,2020-03-09 09:18:00,2020-03-09 09:24:00,8134.5,8045.25,89.25,8134.5,8114.5,8154.5,20,20,4,WIN,20.0,true,false,true,false,false,1.042,19.43,960.0,960.0,0.0
ATR_8_PLUS,2020-03-10,2020,2020-03,SHORT,2020-03-10 09:00:00,2020-03-10 09:01:00,2020-03-10 09:03:00,8198.0,8083.0,115.0,8083.0,8103.0,8063.0,20,20,4,LOSS,-20.0,false,true,false,true,false,1.098,15.71,940.0,960.0,-20.0
ATR_8_PLUS,2020-03-11,2020,2020-03,SHORT,2020-03-11 09:21:00,2020-03-11 09:22:00,2020-03-11 09:24:00,8159.25,8087.0,72.25,8087.0,8107.0,8067.0,20,20,4,WIN,20.0,false,true,false,true,false,1.649,16.34,960.0,960.0,0.0
ATR_8_PLUS,2020-03-12,2020,2020-03,SHORT,2020-03-12 09:08:00,2020-03-12 09:09:00,2020-03-12 09:11:00,7615.25,7511.25,104.0,7511.25,7531.25,7491.25,20,20,4,WIN,20.0,false,true,false,true,false,1.522,19.68,980.0,980.0,0.0
ATR_8_PLUS,2020-03-24,2020,2020-03,SHORT,2020-03-24 09:06:00,2020-03-24 09:07:00,2020-03-24 09:10:00,7431.25,7357.25,74.0,7357.25,7377.25,7337.25,20,20,4,LOSS,-20.0,true,false,false,true,false,0.949,18.04,960.0,980.0,-20.0
ATR_8_PLUS,2020-03-25,2020,2020-03,LONG,2020-03-25 09:00:00,2020-03-25 09:06:00,2020-03-25 09:13:00,7517.5,7435.25,82.25,7517.5,7497.5,7537.5,20,20,4,LOSS,-20.0,true,false,true,false,false,0.974,24.43,940.0,980.0,-40.0
ATR_8_PLUS,2020-03-26,2020,2020-03,LONG,2020-03-26 09:29:00,2020-03-26 09:30:00,2020-03-26 09:32:00,7717.0,7622.0,95.0,7717.0,7697.0,7737.0,20,20,4,WIN,20.0,true,false,true,false,false,1.221,15.86,960.0,980.0,-20.0
ATR_8_PLUS,2020-03-27,2020,2020-03,LONG,2020-03-27 09:00:00,2020-03-27 09:03:00,2020-03-27 09:07:00,7625.25,7585.75,39.5,7625.25,7605.25,7645.25,20,20,4,WIN,20.0,false,true,true,false,false,1.208,14.09,980.0,980.0,0.0
ATR_8_PLUS,2020-03-30,2020,2020-03,LONG,2020-03-30 09:07:00,2020-03-30 09:08:00,2020-03-30 09:20:00,7796.5,7739.25,57.25,7796.5,7776.5,7816.5,20,20,4,WIN,20.0,true,false,true,false,false,1.003,11.12,1000.0,1000.0,0.0
ATR_8_PLUS,2020-03-31,2020,2020-03,SHORT,2020-03-31 09:00:00,2020-03-31 09:02:00,2020-03-31 09:03:00,7995.0,7932.5,62.5,7932.5,7952.5,7912.5,20,20,4,WIN,20.0,true,false,false,true,false,1.291,14.3,1020.0,1020.0,0.0
ATR_8_PLUS,2020-04-01,2020,2020-04,LONG,2020-04-01 09:04:00,2020-04-01 09:05:00,2020-04-01 09:10:00,7657.75,7602.75,55.0,7657.75,7637.75,7677.75,20,20,4,WIN,20.0,true,false,true,false,false,1.692,10.7,1040.0,1040.0,0.0
ATR_8_PLUS,2020-04-02,2020,2020-04,SHORT,2020-04-02 11:26:00,2020-04-02 11:27:00,2020-04-02 11:30:00,7617.75,7513.25,104.5,7513.25,7533.25,7493.25,20,20,4,WIN,20.0,false,true,false,true,true,1.469,11.45,1060.0,1060.0,0.0
ATR_8_PLUS,2020-04-03,2020,2020-04,SHORT,2020-04-03 09:15:00,2020-04-03 09:18:00,2020-04-03 09:46:00,7575.0,7530.5,44.5,7530.5,7550.5,7510.5,20,20,4,WIN,20.0,false,true,false,true,false,1.581,10.5,1080.0,1080.0,0.0
ATR_8_PLUS,2020-04-07,2020,2020-04,LONG,2020-04-07 09:32:00,2020-04-07 09:33:00,2020-04-07 09:39:00,8169.25,8071.25,98.0,8169.25,8149.25,8189.25,20,20,4,WIN,20.0,true,false,true,false,false,1.366,11.0,1100.0,1100.0,0.0
ATR_8_PLUS,2020-04-08,2020,2020-04,LONG,2020-04-08 09:02:00,2020-04-08 09:12:00,2020-04-08 09:20:00,8137.75,8081.5,56.25,8137.75,8117.75,8157.75,20,20,4,WIN,20.0,true,false,true,false,false,1.654,9.89,1120.0,1120.0,0.0
ATR_8_PLUS,2020-04-09,2020,2020-04,SHORT,2020-04-09 09:06:00,2020-04-09 09:13:00,2020-04-09 09:28:00,8241.5,8180.0,61.5,8180.0,8200.0,8160.0,20,20,4,LOSS,-20.0,false,true,false,true,false,1.297,14.61,1100.0,1120.0,-20.0
ATR_8_PLUS,2020-04-13,2020,2020-04,SHORT,2020-04-13 09:02:00,2020-04-13 09:03:00,2020-04-13 09:23:00,8197.0,8160.5,36.5,8160.5,8180.5,8140.5,20,20,4,LOSS,-20.0,false,true,false,true,true,1.487,11.38,1080.0,1120.0,-40.0
ATR_8_PLUS,2020-04-14,2020,2020-04,SHORT,2020-04-14 09:04:00,2020-04-14 09:05:00,2020-04-14 09:07:00,8609.0,8580.0,29.0,8580.0,8600.0,8560.0,20,20,4,WIN,20.0,true,false,false,true,false,1.993,8.2,1100.0,1120.0,-20.0
ATR_8_PLUS,2020-04-15,2020,2020-04,LONG,2020-04-15 10:52:00,2020-04-15 11:17:00,2020-04-15 11:30:00,8582.75,8512.0,70.75,8582.75,8562.75,8602.75,20,20,4,TIME_EXIT,-12.75,true,false,true,false,false,0.741,8.0,1087.25,1120.0,-32.75
ATR_8_PLUS,2020-04-16,2020,2020-04,LONG,2020-04-16 09:06:00,2020-04-16 09:09:00,2020-04-16 09:17:00,8714.0,8642.5,71.5,8714.0,8694.0,8734.0,20,20,4,WIN,20.0,true,false,true,false,true,1.566,10.91,1107.25,1120.0,-12.75
ATR_8_PLUS,2020-04-17,2020,2020-04,SHORT,2020-04-17 09:21:00,2020-04-17 09:25:00,2020-04-17 09:27:00,8797.25,8740.25,57.0,8740.25,8760.25,8720.25,20,20,4,WIN,20.0,false,true,false,true,false,1.29,10.79,1127.25,1127.25,0.0
ATR_8_PLUS,2020-04-20,2020,2020-04,LONG,2020-04-20 09:35:00,2020-04-20 09:36:00,2020-04-20 11:01:00,8827.75,8781.0,46.75,8827.75,8807.75,8847.75,20,20,4,LOSS,-20.0,true,false,true,false,true,2.639,9.34,1107.25,1127.25,-20.0
ATR_8_PLUS,2020-04-24,2020,2020-04,SHORT,2020-04-24 09:02:00,2020-04-24 09:03:00,2020-04-24 09:27:00,8670.0,8628.5,41.5,8628.5,8648.5,8608.5,20,20,4,LOSS,-20.0,true,false,false,true,true,1.982,8.23,1087.25,1127.25,-40.0
ATR_8_PLUS,2020-04-28,2020,2020-04,SHORT,2020-04-28 10:17:00,2020-04-28 10:18:00,2020-04-28 10:34:00,8794.5,8688.5,106.0,8688.5,8708.5,8668.5,20,20,4,LOSS,-20.0,false,true,false,true,true,1.955,9.68,1067.25,1127.25,-60.0
ATR_8_PLUS,2020-04-30,2020,2020-04,SHORT,2020-04-30 09:54:00,2020-04-30 09:59:00,2020-04-30 10:01:00,9009.0,8945.5,63.5,8945.5,8965.5,8925.5,20,20,4,WIN,20.0,false,true,false,true,false,1.13,8.16,1087.25,1127.25,-40.0
ATR_8_PLUS,2020-05-01,2020,2020-05,SHORT,2020-05-01 09:06:00,2020-05-01 09:16:00,2020-05-01 09:24:00,8846.75,8806.75,40.0,8806.75,8826.75,8786.75,20,20,4,WIN,20.0,false,true,false,true,false,1.225,8.93,1107.25,1127.25,-20.0
ATR_8_PLUS,2020-05-04,2020,2020-05,LONG,2020-05-04 09:07:00,2020-05-04 09:10:00,2020-05-04 09:40:00,8757.75,8725.25,32.5,8757.75,8737.75,8777.75,20,20,4,WIN,20.0,true,false,true,false,false,1.266,8.8,1127.25,1127.25,0.0
ATR_8_PLUS,2020-05-13,2020,2020-05,SHORT,2020-05-13 09:00:00,2020-05-13 09:05:00,2020-05-13 09:14:00,9202.75,9108.25,94.5,9108.25,9128.25,9088.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.397,10.64,1107.25,1127.25,-20.0
ATR_8_PLUS,2020-05-14,2020,2020-05,LONG,2020-05-14 09:05:00,2020-05-14 09:06:00,2020-05-14 09:13:00,8930.25,8847.0,83.25,8930.25,8910.25,8950.25,20,20,4,WIN,20.0,false,true,true,false,false,1.367,13.32,1127.25,1127.25,0.0
ATR_8_PLUS,2020-05-15,2020,2020-05,SHORT,2020-05-15 09:00:00,2020-05-15 09:02:00,2020-05-15 09:04:00,9031.5,8966.75,64.75,8966.75,8986.75,8946.75,20,20,4,WIN,20.0,false,true,false,true,true,1.6,10.43,1147.25,1147.25,0.0
ATR_8_PLUS,2020-05-19,2020,2020-05,LONG,2020-05-19 09:28:00,2020-05-19 09:29:00,2020-05-19 09:44:00,9397.25,9361.5,35.75,9397.25,9377.25,9417.25,20,20,4,LOSS,-20.0,true,false,true,false,false,1.146,8.07,1127.25,1147.25,-20.0
ATR_8_PLUS,2020-05-20,2020,2020-05,SHORT,2020-05-20 10:52:00,2020-05-20 10:55:00,2020-05-20 11:00:00,9468.75,9445.0,23.75,9445.0,9465.0,9425.0,20,20,4,LOSS,-20.0,true,false,false,true,false,1.143,8.18,1107.25,1147.25,-40.0
ATR_8_PLUS,2020-05-21,2020,2020-05,SHORT,2020-05-21 09:06:00,2020-05-21 09:07:00,2020-05-21 09:17:00,9447.0,9388.5,58.5,9388.5,9408.5,9368.5,20,20,4,WIN,20.0,false,true,false,true,false,1.245,10.73,1127.25,1147.25,-20.0
ATR_8_PLUS,2020-05-22,2020,2020-05,SHORT,2020-05-22 09:00:00,2020-05-22 09:04:00,2020-05-22 09:37:00,9381.5,9345.5,36.0,9345.5,9365.5,9325.5,20,20,4,LOSS,-20.0,true,false,false,true,false,1.093,8.14,1107.25,1147.25,-40.0
