date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae,quality_score,year,month
2021-12-02,2021-12-02 09:16:00,15878.0,15913.25,15807.5,15913.25,loss,35.25,-35.25,-1.0,40.0,-38.25,9,2021,2021-12
2021-12-02,2021-12-02 09:34:00,15868.5,15892.5,15820.5,15820.5,win,24.0,48.0,2.0,65.5,-2.0,11,2021,2021-12
2021-12-02,2021-12-02 09:35:00,15841.5,15871.5,15781.5,15781.5,win,30.0,60.0,2.0,69.25,-7.5,9,2021,2021-12
2021-12-02,2021-12-02 09:45:00,15775.0,15799.25,15726.5,15799.25,loss,24.25,-24.25,-1.0,12.25,-37.75,9,2021,2021-12
2021-12-02,2021-12-02 09:54:00,15816.25,15846.25,15756.25,15846.25,loss,30.0,-30.0,-1.0,18.75,-64.0,9,2021,2021-12
2021-12-02,2021-12-02 10:01:00,15872.75,15912.75,15792.75,15912.75,loss,40.0,-40.0,-1.0,17.25,-60.75,11,2021,2021-12
2021-12-02,2021-12-02 10:44:00,15887.0,15925.0,15811.0,15925.0,loss,38.0,-38.0,-1.0,15.25,-43.75,11,2021,2021-12
2021-12-02,2021-12-02 10:48:00,15879.75,15898.0,15843.25,15898.0,loss,18.25,-18.25,-1.0,3.5,-51.0,9,2021,2021-12
2021-12-03,2021-12-03 08:36:00,15994.75,16055.5,15873.25,15873.25,win,60.75,121.5,2.0,126.75,-25.5,11,2021,2021-12
2021-12-03,2021-12-03 09:20:00,15788.25,15821.5,15721.75,15821.5,loss,33.25,-33.25,-1.0,42.5,-34.75,9,2021,2021-12
2021-12-03,2021-12-03 09:22:00,15767.0,15795.25,15710.5,15795.25,loss,28.25,-28.25,-1.0,15.0,-33.5,9,2021,2021-12
2021-12-03,2021-12-03 09:42:00,15706.5,15740.0,15639.5,15639.5,win,33.5,67.0,2.0,68.25,-21.5,9,2021,2021-12
2021-12-03,2021-12-03 10:43:00,15624.25,15656.75,15559.25,15656.75,loss,32.5,-32.5,-1.0,63.75,-42.0,9,2021,2021-12
2021-12-06,2021-12-06 08:46:00,15646.5,15679.25,15581.0,15679.25,loss,32.75,-32.75,-1.0,5.5,-37.5,9,2021,2021-12
2021-12-08,2021-12-08 08:54:00,16315.75,16346.0,16255.25,16255.25,win,30.25,60.5,2.0,61.0,-15.25,9,2021,2021-12
2021-12-08,2021-12-08 08:56:00,16281.0,16307.0,16229.0,16307.0,loss,26.0,-26.0,-1.0,6.0,-28.5,9,2021,2021-12
2021-12-08,2021-12-08 09:09:00,16271.25,16290.0,16233.75,16290.0,loss,18.75,-18.75,-1.0,5.75,-19.75,9,2021,2021-12
2021-12-08,2021-12-08 09:29:00,16308.0,16321.5,16281.0,16281.0,win,13.5,27.0,2.0,28.5,-0.75,9,2021,2021-12
2021-12-08,2021-12-08 09:30:00,16283.0,16309.75,16229.5,16309.75,loss,26.75,-26.75,-1.0,0.0,-28.75,9,2021,2021-12
2021-12-08,2021-12-08 09:48:00,16256.0,16276.5,16215.0,16276.5,loss,20.5,-20.5,-1.0,1.25,-31.0,9,2021,2021-12
2021-12-08,2021-12-08 10:32:00,16321.25,16341.75,16280.25,16322.5,loss,20.5,-1.25,-0.06,32.5,-18.25,9,2021,2021-12
2021-12-08,2021-12-08 10:53:00,16318.5,16332.25,16291.0,16291.0,win,13.75,27.5,2.0,29.75,-11.25,9,2021,2021-12
2021-12-09,2021-12-09 08:56:00,16338.0,16364.5,16285.0,16364.5,loss,26.5,-26.5,-1.0,16.25,-28.0,9,2021,2021-12
2021-12-09,2021-12-09 09:07:00,16346.75,16358.75,16322.75,16322.75,win,12.0,24.0,2.0,27.75,-0.25,9,2021,2021-12
2021-12-09,2021-12-09 09:08:00,16319.75,16348.0,16263.25,16348.0,loss,28.25,-28.25,-1.0,8.5,-28.25,11,2021,2021-12
2021-12-09,2021-12-09 09:51:00,16292.75,16306.25,16265.75,16306.25,loss,13.5,-13.5,-1.0,10.0,-13.5,9,2021,2021-12
2021-12-09,2021-12-09 10:36:00,16319.5,16331.0,16296.5,16296.5,win,11.5,23.0,2.0,25.25,-9.75,9,2021,2021-12
2021-12-13,2021-12-13 09:15:00,16296.75,16311.75,16266.75,16266.75,win,15.0,30.0,2.0,34.75,-9.5,9,2021,2021-12
2021-12-13,2021-12-13 09:22:00,16243.0,16272.25,16184.5,16184.5,win,29.25,58.5,2.0,58.75,-17.5,9,2021,2021-12
2021-12-13,2021-12-13 09:40:00,16188.25,16205.5,16153.75,16205.5,loss,17.25,-17.25,-1.0,6.5,-20.75,9,2021,2021-12
2021-12-14,2021-12-14 08:46:00,15977.5,15999.75,15933.0,15933.0,win,22.25,44.5,2.0,47.0,-4.25,9,2021,2021-12
2021-12-14,2021-12-14 08:48:00,15946.0,15970.5,15897.0,15897.0,win,24.5,49.0,2.0,50.0,-21.75,9,2021,2021-12
2021-12-14,2021-12-14 09:34:00,15911.5,15932.0,15870.5,15870.5,win,20.5,41.0,2.0,49.0,-11.5,9,2021,2021-12
2021-12-14,2021-12-14 10:40:00,15758.5,15777.75,15720.0,15777.75,loss,19.25,-19.25,-1.0,2.5,-26.75,9,2021,2021-12
2021-12-14,2021-12-14 10:50:00,15771.75,15786.5,15742.25,15786.5,loss,14.75,-14.75,-1.0,11.25,-16.25,9,2021,2021-12
2021-12-15,2021-12-15 08:50:00,15831.75,15847.25,15800.75,15847.25,loss,15.5,-15.5,-1.0,7.75,-20.5,9,2021,2021-12
2021-12-15,2021-12-15 09:05:00,15851.5,15867.25,15820.0,15867.25,loss,15.75,-15.75,-1.0,28.5,-22.5,9,2021,2021-12
2021-12-15,2021-12-15 09:26:00,15859.0,15872.0,15833.0,15872.0,loss,13.0,-13.0,-1.0,14.5,-26.25,9,2021,2021-12
2021-12-15,2021-12-15 09:45:00,15886.75,15900.75,15858.75,15858.75,win,14.0,28.0,2.0,28.0,-9.75,9,2021,2021-12
2021-12-16,2021-12-16 08:34:00,16287.75,16320.25,16222.75,16320.25,loss,32.5,-32.5,-1.0,2.25,-54.25,9,2021,2021-12
2021-12-16,2021-12-16 08:37:00,16285.75,16313.0,16231.25,16231.25,win,27.25,54.5,2.0,70.5,-9.0,9,2021,2021-12
2021-12-16,2021-12-16 08:38:00,16269.75,16295.75,16217.75,16217.75,win,26.0,52.0,2.0,54.5,-9.0,9,2021,2021-12
2021-12-16,2021-12-16 09:32:00,16164.5,16191.5,16110.5,16110.5,win,27.0,54.0,2.0,58.5,-14.25,9,2021,2021-12
2021-12-16,2021-12-16 09:54:00,16146.25,16158.5,16121.75,16121.75,win,12.25,24.5,2.0,33.0,-6.0,9,2021,2021-12
2021-12-16,2021-12-16 09:55:00,16129.0,16153.25,16080.5,16080.5,win,24.25,48.5,2.0,52.0,-10.5,9,2021,2021-12
2021-12-16,2021-12-16 10:49:00,16015.0,16029.0,15987.0,15987.0,win,14.0,28.0,2.0,31.5,-9.0,9,2021,2021-12
2021-12-17,2021-12-17 08:36:00,15729.25,15780.0,15627.75,15780.0,loss,50.75,-50.75,-1.0,72.25,-67.5,11,2021,2021-12
2021-12-17,2021-12-17 08:37:00,15686.0,15736.25,15585.5,15736.25,loss,50.25,-50.25,-1.0,29.0,-75.5,9,2021,2021-12
2021-12-17,2021-12-17 08:55:00,15765.75,15813.0,15671.25,15671.25,win,47.25,94.5,2.0,104.0,-32.0,9,2021,2021-12
2021-12-17,2021-12-17 09:07:00,15728.5,15765.0,15655.5,15765.0,loss,36.5,-36.5,-1.0,3.0,-37.0,9,2021,2021-12
2021-12-17,2021-12-17 09:31:00,15717.0,15750.5,15650.0,15750.5,loss,33.5,-33.5,-1.0,1.5,-64.0,11,2021,2021-12
2021-12-17,2021-12-17 09:57:00,15870.5,15906.0,15799.5,15906.0,loss,35.5,-35.5,-1.0,0.5,-36.25,9,2021,2021-12
2021-12-20,2021-12-20 08:32:00,15559.5,15606.75,15465.0,15606.75,loss,47.25,-47.25,-1.0,16.5,-55.5,9,2021,2021-12
2021-12-20,2021-12-20 08:41:00,15557.75,15635.75,15401.75,15635.75,loss,78.0,-78.0,-1.0,7.75,-84.5,9,2021,2021-12
2021-12-20,2021-12-20 08:50:00,15565.25,15606.0,15483.75,15606.0,loss,40.75,-40.75,-1.0,2.25,-53.5,9,2021,2021-12
2021-12-20,2021-12-20 09:09:00,15569.25,15599.5,15508.75,15599.5,loss,30.25,-30.25,-1.0,10.75,-40.75,9,2021,2021-12
2021-12-20,2021-12-20 09:25:00,15594.5,15617.0,15549.5,15617.0,loss,22.5,-22.5,-1.0,42.0,-35.75,11,2021,2021-12
2021-12-20,2021-12-20 09:31:00,15562.0,15581.5,15523.0,15581.5,loss,19.5,-19.5,-1.0,9.5,-26.75,9,2021,2021-12
2021-12-20,2021-12-20 09:59:00,15533.5,15556.0,15488.5,15556.0,loss,22.5,-22.5,-1.0,5.25,-25.0,9,2021,2021-12
2021-12-20,2021-12-20 11:01:00,15559.5,15572.75,15533.0,15572.75,loss,13.25,-13.25,-1.0,7.75,-19.5,9,2021,2021-12
2021-12-21,2021-12-21 09:24:00,15661.75,15688.75,15607.75,15607.75,win,27.0,54.0,2.0,54.5,-10.25,9,2021,2021-12
2021-12-21,2021-12-21 09:25:00,15651.75,15673.0,15609.25,15609.25,win,21.25,42.5,2.0,44.5,-3.25,9,2021,2021-12
2021-12-21,2021-12-21 09:26:00,15631.25,15656.0,15581.75,15656.0,loss,24.75,-24.75,-1.0,26.25,-26.5,9,2021,2021-12
2021-12-21,2021-12-21 09:35:00,15609.5,15628.0,15572.5,15628.0,loss,18.5,-18.5,-1.0,1.25,-27.75,9,2021,2021-12
2021-12-28,2021-12-28 08:32:00,16566.75,16591.25,16517.75,16591.25,loss,24.5,-24.5,-1.0,45.75,-29.0,9,2021,2021-12
2021-12-28,2021-12-28 08:36:00,16542.75,16576.0,16476.25,16576.0,loss,33.25,-33.25,-1.0,21.75,-39.0,9,2021,2021-12
2021-12-28,2021-12-28 09:00:00,16575.25,16592.75,16540.25,16540.25,win,17.5,35.0,2.0,44.75,-10.75,9,2021,2021-12
2021-12-29,2021-12-29 08:37:00,16513.0,16524.0,16491.0,16524.0,loss,11.0,-11.0,-1.0,20.75,-14.75,11,2021,2021-12
2021-12-29,2021-12-29 08:44:00,16504.0,16522.25,16467.5,16522.25,loss,18.25,-18.25,-1.0,26.5,-25.0,9,2021,2021-12
2021-12-29,2021-12-29 08:57:00,16504.25,16517.25,16478.25,16478.25,win,13.0,26.0,2.0,28.25,-12.75,11,2021,2021-12
2021-12-29,2021-12-29 09:01:00,16496.25,16518.0,16452.75,16452.75,win,21.75,43.5,2.0,70.0,-11.25,9,2021,2021-12
2021-12-29,2021-12-29 09:28:00,16428.5,16443.25,16399.0,16443.25,loss,14.75,-14.75,-1.0,11.5,-17.0,9,2021,2021-12
2021-12-30,2021-12-30 08:43:00,16451.75,16473.75,16407.75,16473.75,loss,22.0,-22.0,-1.0,2.5,-30.75,9,2021,2021-12
2022-01-04,2022-01-04 08:31:00,16495.5,16513.0,16460.5,16460.5,win,17.5,35.0,2.0,46.0,-7.5,9,2022,2022-01
2022-01-04,2022-01-04 09:02:00,16427.5,16447.75,16387.0,16387.0,win,20.25,40.5,2.0,46.0,-2.75,9,2022,2022-01
2022-01-04,2022-01-04 09:03:00,16412.75,16431.25,16375.75,16375.75,win,18.5,37.0,2.0,37.75,-8.25,9,2022,2022-01
2022-01-04,2022-01-04 09:18:00,16369.25,16383.25,16341.25,16383.25,loss,14.0,-14.0,-1.0,3.75,-24.5,9,2022,2022-01
2022-01-04,2022-01-04 09:31:00,16395.0,16407.5,16370.0,16370.0,win,12.5,25.0,2.0,27.0,-11.5,9,2022,2022-01
2022-01-04,2022-01-04 10:24:00,16169.5,16192.75,16123.0,16192.75,loss,23.25,-23.25,-1.0,2.5,-26.5,9,2022,2022-01
2022-01-04,2022-01-04 10:41:00,16215.5,16231.5,16183.5,16231.5,loss,16.0,-16.0,-1.0,6.25,-17.5,9,2022,2022-01
2022-01-04,2022-01-04 10:51:00,16234.0,16242.5,16217.0,16217.0,win,8.5,17.0,2.0,17.5,-3.25,9,2022,2022-01
2022-01-05,2022-01-05 08:43:00,16161.75,16197.5,16090.25,16197.5,loss,35.75,-35.75,-1.0,12.25,-48.5,9,2022,2022-01
2022-01-05,2022-01-05 09:04:00,16214.25,16234.75,16173.25,16173.25,win,20.5,41.0,2.0,41.0,-6.75,9,2022,2022-01
2022-01-05,2022-01-05 09:32:00,16167.75,16186.5,16130.25,16130.25,win,18.75,37.5,2.0,43.75,-6.25,9,2022,2022-01
2022-01-05,2022-01-05 10:04:00,16165.5,16178.0,16140.5,16140.5,win,12.5,25.0,2.0,32.0,-2.5,9,2022,2022-01
2022-01-05,2022-01-05 10:05:00,16158.0,16169.0,16136.0,16136.0,win,11.0,22.0,2.0,24.5,-9.25,9,2022,2022-01
2022-01-05,2022-01-05 10:19:00,16159.25,16169.25,16139.25,16169.25,loss,10.0,-10.0,-1.0,17.5,-13.0,9,2022,2022-01
2022-01-05,2022-01-05 10:33:00,16145.75,16160.75,16115.75,16160.75,loss,15.0,-15.0,-1.0,7.75,-15.0,9,2022,2022-01
2022-01-06,2022-01-06 08:57:00,15725.5,15767.75,15641.0,15641.0,win,42.25,84.5,2.0,89.75,-23.5,9,2022,2022-01
2022-01-06,2022-01-06 09:01:00,15683.0,15750.0,15549.0,15750.0,loss,67.0,-67.0,-1.0,84.5,-88.0,9,2022,2022-01
2022-01-06,2022-01-06 09:19:00,15704.25,15737.5,15637.75,15737.5,loss,33.25,-33.25,-1.0,37.0,-66.75,11,2022,2022-01
2022-01-06,2022-01-06 09:20:00,15685.0,15718.75,15617.5,15718.75,loss,33.75,-33.75,-1.0,8.75,-39.75,9,2022,2022-01
2022-01-06,2022-01-06 09:22:00,15679.25,15725.75,15586.25,15725.75,loss,46.5,-46.5,-1.0,12.0,-58.0,9,2022,2022-01
2022-01-07,2022-01-07 09:16:00,15679.75,15717.25,15604.75,15604.75,win,37.5,75.0,2.0,86.25,-27.25,9,2022,2022-01
2022-01-07,2022-01-07 09:21:00,15669.25,15684.75,15638.25,15684.75,loss,15.5,-15.5,-1.0,15.75,-17.0,9,2022,2022-01
2022-01-07,2022-01-07 10:04:00,15541.5,15566.5,15491.5,15566.5,loss,25.0,-25.0,-1.0,4.0,-25.75,9,2022,2022-01
2022-01-07,2022-01-07 10:10:00,15572.5,15587.0,15543.5,15543.5,win,14.5,29.0,2.0,39.25,-12.5,9,2022,2022-01
2022-01-07,2022-01-07 10:31:00,15594.75,15614.0,15556.25,15614.0,loss,19.25,-19.25,-1.0,0.25,-20.25,9,2022,2022-01
2022-01-07,2022-01-07 10:59:00,15645.5,15660.0,15616.5,15616.5,win,14.5,29.0,2.0,39.5,-14.25,9,2022,2022-01
2022-01-10,2022-01-10 09:37:00,15183.0,15200.75,15147.5,15200.75,loss,17.75,-17.75,-1.0,30.5,-21.0,9,2022,2022-01
2022-01-10,2022-01-10 10:16:00,15248.5,15266.75,15212.0,15266.75,loss,18.25,-18.25,-1.0,7.25,-36.25,9,2022,2022-01
2022-01-11,2022-01-11 08:32:00,15517.0,15559.0,15433.0,15559.0,loss,42.0,-42.0,-1.0,6.75,-50.25,9,2022,2022-01
2022-01-11,2022-01-11 08:42:00,15495.5,15540.5,15405.5,15540.5,loss,45.0,-45.0,-1.0,20.5,-48.75,9,2022,2022-01
2022-01-11,2022-01-11 08:55:00,15520.25,15560.5,15439.75,15560.5,loss,40.25,-40.25,-1.0,24.75,-61.75,9,2022,2022-01
2022-01-11,2022-01-11 09:42:00,15527.5,15548.5,15485.5,15548.5,loss,21.0,-21.0,-1.0,23.5,-28.75,9,2022,2022-01
2022-01-13,2022-01-13 09:10:00,15894.25,15910.25,15862.25,15862.25,win,16.0,32.0,2.0,32.75,-1.75,9,2022,2022-01
2022-01-13,2022-01-13 09:11:00,15883.75,15897.0,15857.25,15857.25,win,13.25,26.5,2.0,36.25,-2.25,9,2022,2022-01
2022-01-13,2022-01-13 09:33:00,15821.25,15846.25,15771.25,15771.25,win,25.0,50.0,2.0,63.25,-19.0,9,2022,2022-01
2022-01-13,2022-01-13 09:51:00,15762.0,15796.5,15693.0,15796.5,loss,34.5,-34.5,-1.0,36.25,-42.75,9,2022,2022-01
2022-01-13,2022-01-13 10:42:00,15816.75,15829.0,15792.25,15792.25,win,12.25,24.5,2.0,30.5,-6.0,9,2022,2022-01
2022-01-13,2022-01-13 10:51:00,15787.25,15803.0,15755.75,15803.0,loss,15.75,-15.75,-1.0,3.25,-27.25,9,2022,2022-01
2022-01-14,2022-01-14 09:53:00,15467.25,15485.25,15431.25,15485.25,loss,18.0,-18.0,-1.0,0.75,-22.75,9,2022,2022-01
2022-01-14,2022-01-14 10:03:00,15498.5,15533.0,15429.5,15429.5,win,34.5,69.0,2.0,80.25,0.0,9,2022,2022-01
2022-01-17,2022-01-17 09:25:00,15560.25,15569.25,15542.25,15569.25,loss,9.0,-9.0,-1.0,0.0,-9.75,9,2022,2022-01
2022-01-18,2022-01-18 08:46:00,15334.25,15359.0,15284.75,15284.75,win,24.75,49.5,2.0,55.0,-23.75,9,2022,2022-01
2022-01-18,2022-01-18 09:46:00,15354.75,15388.0,15288.25,15288.25,win,33.25,66.5,2.0,74.0,-19.25,9,2022,2022-01
2022-01-18,2022-01-18 09:59:00,15309.0,15326.5,15274.0,15326.5,loss,17.5,-17.5,-1.0,12.0,-19.0,9,2022,2022-01
2022-01-18,2022-01-18 10:08:00,15293.5,15313.0,15254.5,15313.0,loss,19.5,-19.5,-1.0,17.0,-27.75,9,2022,2022-01
2022-01-19,2022-01-19 09:39:00,15232.25,15252.75,15191.25,15191.25,win,20.5,41.0,2.0,50.0,-0.5,9,2022,2022-01
2022-01-19,2022-01-19 10:05:00,15199.75,15220.25,15158.75,15158.75,win,20.5,41.0,2.0,48.0,-6.0,9,2022,2022-01
2022-01-19,2022-01-19 10:15:00,15130.0,15155.5,15079.0,15155.5,loss,25.5,-25.5,-1.0,1.75,-25.75,9,2022,2022-01
2022-01-19,2022-01-19 10:23:00,15108.5,15127.25,15071.0,15127.25,loss,18.75,-18.75,-1.0,4.0,-36.25,9,2022,2022-01
2022-01-19,2022-01-19 10:32:00,15145.75,15168.5,15100.25,15168.5,loss,22.75,-22.75,-1.0,34.25,-24.25,9,2022,2022-01
2022-01-21,2022-01-21 09:13:00,14595.25,14622.0,14541.75,14622.0,loss,26.75,-26.75,-1.0,10.0,-37.75,9,2022,2022-01
2022-01-21,2022-01-21 09:22:00,14539.5,14568.25,14482.0,14568.25,loss,28.75,-28.75,-1.0,7.25,-58.0,9,2022,2022-01
2022-01-21,2022-01-21 09:40:00,14703.0,14750.0,14609.0,14750.0,loss,47.0,-47.0,-1.0,23.75,-62.0,9,2022,2022-01
2022-01-24,2022-01-24 08:41:00,14200.75,14264.5,14073.25,14073.25,win,63.75,127.5,2.0,149.5,-21.0,9,2022,2022-01
2022-01-24,2022-01-24 08:44:00,14128.5,14175.75,14034.0,14175.75,loss,47.25,-47.25,-1.0,25.75,-60.25,9,2022,2022-01
2022-01-24,2022-01-24 08:52:00,14069.75,14117.0,13975.25,14117.0,loss,47.25,-47.25,-1.0,3.75,-53.5,9,2022,2022-01
2022-01-24,2022-01-24 09:27:00,14072.0,14133.75,13948.5,14133.75,loss,61.75,-61.75,-1.0,4.0,-63.0,9,2022,2022-01
2022-01-24,2022-01-24 09:30:00,14081.75,14117.25,14010.75,14117.25,loss,35.5,-35.5,-1.0,8.0,-53.25,9,2022,2022-01
2022-01-24,2022-01-24 09:39:00,14127.5,14159.25,14064.0,14064.0,win,31.75,63.5,2.0,72.25,-19.75,9,2022,2022-01
2022-01-24,2022-01-24 09:41:00,14080.25,14111.0,14018.75,14111.0,loss,30.75,-30.75,-1.0,10.5,-47.25,9,2022,2022-01
2022-01-24,2022-01-24 09:49:00,14019.0,14066.0,13925.0,14066.0,loss,47.0,-47.0,-1.0,2.0,-48.25,9,2022,2022-01
2022-01-24,2022-01-24 10:43:00,13898.75,13927.5,13841.25,13927.5,loss,28.75,-28.75,-1.0,1.5,-28.75,9,2022,2022-01
2022-01-24,2022-01-24 10:59:00,13905.25,13937.0,13841.75,13841.75,win,31.75,63.5,2.0,75.25,-30.75,9,2022,2022-01
2022-01-25,2022-01-25 08:33:00,14188.5,14264.25,14037.0,14264.25,loss,75.75,-75.75,-1.0,0.75,-91.5,9,2022,2022-01
2022-01-25,2022-01-25 08:35:00,14220.75,14254.5,14153.25,14254.5,loss,33.75,-33.75,-1.0,22.0,-59.25,9,2022,2022-01
2022-01-25,2022-01-25 09:16:00,14108.25,14147.5,14029.75,14147.5,loss,39.25,-39.25,-1.0,38.25,-53.75,9,2022,2022-01
2022-01-25,2022-01-25 09:47:00,14182.75,14220.0,14108.25,14220.0,loss,37.25,-37.25,-1.0,0.0,-60.5,9,2022,2022-01
2022-01-25,2022-01-25 09:51:00,14201.25,14234.0,14135.75,14135.75,win,32.75,65.5,2.0,87.0,-25.0,11,2022,2022-01
2022-01-25,2022-01-25 10:56:00,14084.75,14104.0,14046.25,14046.25,win,19.25,38.5,2.0,60.75,-16.75,9,2022,2022-01
2022-01-28,2022-01-28 08:32:00,14043.25,14102.5,13924.75,13924.75,win,59.25,118.5,2.0,120.25,-1.75,9,2022,2022-01
2022-01-28,2022-01-28 08:34:00,13983.5,14024.25,13902.0,13902.0,win,40.75,81.5,2.0,83.75,-15.75,9,2022,2022-01
2022-01-28,2022-01-28 08:36:00,13931.75,13977.75,13839.75,13977.75,loss,46.0,-46.0,-1.0,71.5,-49.75,9,2022,2022-01
2022-01-28,2022-01-28 09:14:00,13927.75,13959.75,13863.75,13959.75,loss,32.0,-32.0,-1.0,0.75,-53.75,9,2022,2022-01
2022-01-28,2022-01-28 09:29:00,13948.25,13975.5,13893.75,13975.5,loss,27.25,-27.25,-1.0,0.0,-32.75,9,2022,2022-01
2022-01-31,2022-01-31 08:32:00,14437.0,14498.75,14313.5,14498.75,loss,61.75,-61.75,-1.0,20.75,-84.75,9,2022,2022-01
2022-02-01,2022-02-01 09:30:00,14821.5,14845.0,14774.5,14845.0,loss,23.5,-23.5,-1.0,1.0,-36.75,9,2022,2022-02
2022-02-02,2022-02-02 08:42:00,15110.75,15146.25,15039.75,15039.75,win,35.5,71.0,2.0,84.0,-13.25,11,2022,2022-02
2022-02-02,2022-02-02 08:44:00,15064.25,15100.5,14991.75,15100.5,loss,36.25,-36.25,-1.0,37.5,-47.0,9,2022,2022-02
2022-02-02,2022-02-02 08:57:00,15069.25,15094.5,15018.75,15094.5,loss,25.25,-25.25,-1.0,11.0,-35.25,9,2022,2022-02
2022-02-02,2022-02-02 09:14:00,15117.75,15138.75,15075.75,15075.75,win,21.0,42.0,2.0,46.25,-2.0,9,2022,2022-02
2022-02-02,2022-02-02 09:54:00,15040.0,15066.75,14986.5,15066.75,loss,26.75,-26.75,-1.0,8.25,-30.75,9,2022,2022-02
2022-02-02,2022-02-02 10:29:00,15002.5,15028.75,14950.0,14950.0,win,26.25,52.5,2.0,61.0,-4.25,9,2022,2022-02
2022-02-02,2022-02-02 10:49:00,14985.0,15000.5,14954.0,15000.5,loss,15.5,-15.5,-1.0,13.75,-24.5,9,2022,2022-02
2022-02-02,2022-02-02 11:01:00,15011.5,15029.0,14976.5,15029.0,loss,17.5,-17.5,-1.0,15.75,-19.75,9,2022,2022-02
2022-02-03,2022-02-03 10:22:00,14760.5,14776.0,14729.5,14729.5,win,15.5,31.0,2.0,32.0,-4.25,9,2022,2022-02
2022-02-03,2022-02-03 10:24:00,14732.0,14748.75,14698.5,14698.5,win,16.75,33.5,2.0,34.25,-8.0,9,2022,2022-02
2022-02-04,2022-02-04 08:32:00,14506.5,14545.75,14428.0,14545.75,loss,39.25,-39.25,-1.0,73.75,-46.75,9,2022,2022-02
2022-02-04,2022-02-04 09:24:00,14620.25,14645.5,14569.75,14645.5,loss,25.25,-25.25,-1.0,23.25,-27.75,9,2022,2022-02
2022-02-04,2022-02-04 09:46:00,14510.5,14531.0,14469.5,14531.0,loss,20.5,-20.5,-1.0,23.5,-21.5,9,2022,2022-02
2022-02-04,2022-02-04 09:58:00,14511.75,14536.25,14462.75,14536.25,loss,24.5,-24.5,-1.0,30.25,-25.25,9,2022,2022-02
2022-02-04,2022-02-04 10:22:00,14473.5,14490.25,14440.0,14490.25,loss,16.75,-16.75,-1.0,6.75,-26.5,9,2022,2022-02
2022-02-07,2022-02-07 08:34:00,14680.25,14720.0,14600.75,14720.0,loss,39.75,-39.75,-1.0,10.25,-42.5,9,2022,2022-02
2022-02-07,2022-02-07 10:10:00,14672.25,14700.75,14615.25,14615.25,win,28.5,57.0,2.0,67.25,-22.0,9,2022,2022-02
2022-02-08,2022-02-08 08:33:00,14542.5,14565.0,14497.5,14565.0,loss,22.5,-22.5,-1.0,41.0,-33.0,11,2022,2022-02
2022-02-08,2022-02-08 08:34:00,14526.75,14549.25,14481.75,14549.25,loss,22.5,-22.5,-1.0,25.25,-28.25,11,2022,2022-02
2022-02-08,2022-02-08 08:43:00,14543.5,14569.5,14491.5,14569.5,loss,26.0,-26.0,-1.0,13.25,-28.5,9,2022,2022-02
2022-02-08,2022-02-08 08:50:00,14546.25,14567.25,14504.25,14504.25,win,21.0,42.0,2.0,61.25,-13.5,9,2022,2022-02
2022-02-08,2022-02-08 09:01:00,14494.5,14524.0,14435.5,14524.0,loss,29.5,-29.5,-1.0,27.0,-57.0,9,2022,2022-02
2022-02-10,2022-02-10 08:39:00,14796.75,14834.0,14722.25,14834.0,loss,37.25,-37.25,-1.0,4.0,-58.75,9,2022,2022-02
2022-02-11,2022-02-11 08:59:00,14632.0,14658.0,14580.0,14658.0,loss,26.0,-26.0,-1.0,2.0,-40.75,9,2022,2022-02
2022-02-11,2022-02-11 10:06:00,14655.0,14669.0,14627.0,14627.0,win,14.0,28.0,2.0,62.25,0.0,9,2022,2022-02
2022-02-11,2022-02-11 10:09:00,14637.0,14653.5,14604.0,14604.0,win,16.5,33.0,2.0,44.25,0.0,9,2022,2022-02
2022-02-11,2022-02-11 10:10:00,14599.25,14638.0,14521.75,14573.25,win,38.75,26.0,0.67,74.25,-15.25,9,2022,2022-02
2022-02-11,2022-02-11 10:35:00,14556.5,14572.5,14524.5,14572.5,loss,16.0,-16.0,-1.0,31.5,-18.5,9,2022,2022-02
2022-02-11,2022-02-11 10:38:00,14532.25,14547.25,14502.25,14547.25,loss,15.0,-15.0,-1.0,3.5,-16.0,9,2022,2022-02
2022-02-14,2022-02-14 08:40:00,14247.5,14282.25,14178.0,14282.25,loss,34.75,-34.75,-1.0,10.25,-40.75,9,2022,2022-02
2022-02-14,2022-02-14 09:02:00,14235.0,14271.25,14162.5,14271.25,loss,36.25,-36.25,-1.0,26.75,-41.0,9,2022,2022-02
2022-02-16,2022-02-16 09:16:00,14400.5,14427.0,14347.5,14427.0,loss,26.5,-26.5,-1.0,12.5,-26.75,9,2022,2022-02
2022-02-16,2022-02-16 10:20:00,14427.25,14446.5,14388.75,14446.5,loss,19.25,-19.25,-1.0,6.0,-21.0,9,2022,2022-02
2022-02-17,2022-02-17 09:21:00,14359.5,14373.0,14332.5,14373.0,loss,13.5,-13.5,-1.0,31.75,-17.0,9,2022,2022-02
2022-02-17,2022-02-17 10:04:00,14354.25,14368.75,14325.25,14368.75,loss,14.5,-14.5,-1.0,5.75,-16.75,9,2022,2022-02
2022-02-17,2022-02-17 10:52:00,14390.5,14399.5,14372.5,14372.5,win,9.0,18.0,2.0,20.5,-0.75,9,2022,2022-02
2022-02-18,2022-02-18 08:35:00,14150.5,14176.25,14099.0,14099.0,win,25.75,51.5,2.0,61.25,-15.5,9,2022,2022-02
