date,entry_time,entry,stop,target,pnl_points,rr,outcome,year
2020-10-21,2020-10-21 10:10:00,11654.25,11673.25,11606.75,-19.0,-1.0,loss,2020
2020-10-23,2020-10-23 08:50:00,11582.0,11602.0,11532.0,-20.0,-1.0,loss,2020
2020-10-23,2020-10-23 09:46:00,11558.75,11581.0,11503.12,-22.25,-1.0,loss,2020
2020-10-26,2020-10-26 08:32:00,11590.75,11617.0,11525.12,65.62,2.5,win,2020
2020-10-26,2020-10-26 08:48:00,11579.25,11598.5,11531.12,48.12,2.5,win,2020
2020-10-26,2020-10-26 09:00:00,11520.0,11539.5,11471.25,48.75,2.5,win,2020
2020-10-28,2020-10-28 11:09:00,11186.5,11198.5,11156.5,-12.0,-1.0,loss,2020
2020-10-30,2020-10-30 08:47:00,11010.75,11042.25,10932.0,-31.5,-1.0,loss,2020
2020-10-30,2020-10-30 10:50:00,11029.5,11044.25,10992.62,-14.75,-1.0,loss,2020
2020-11-02,2020-11-02 10:01:00,11111.0,11134.25,11052.88,-23.25,-1.0,loss,2020
2020-11-02,2020-11-02 11:00:00,11058.25,11083.0,10996.38,-24.75,-1.0,loss,2020
2020-11-02,2020-11-02 11:17:00,11061.75,11081.5,11012.38,49.38,2.5,win,2020
2020-11-03,2020-11-03 08:32:00,11117.75,11135.0,11074.62,-17.25,-1.0,loss,2020
2020-11-05,2020-11-05 10:11:00,12028.5,12051.75,11970.38,-23.25,-1.0,loss,2020
2020-11-05,2020-11-05 11:20:00,11996.0,12020.0,11936.0,-24.0,-1.0,loss,2020
2020-11-09,2020-11-09 08:34:00,12093.75,12126.25,12012.5,-32.5,-1.0,loss,2020
2020-11-09,2020-11-09 11:10:00,12088.75,12121.0,12008.12,-32.25,-1.0,loss,2020
2020-11-12,2020-11-12 08:31:00,11892.25,11928.25,11802.25,-36.0,-1.0,loss,2020
2020-11-12,2020-11-12 10:40:00,11868.25,11886.75,11822.0,-18.5,-1.0,loss,2020
2020-11-12,2020-11-12 10:42:00,11861.25,11875.75,11825.0,-14.5,-1.0,loss,2020
2020-11-13,2020-11-13 09:17:00,11836.25,11857.0,11784.38,-20.75,-1.0,loss,2020
2020-11-17,2020-11-17 08:37:00,12009.25,12021.5,11978.62,-12.25,-1.0,loss,2020
2020-11-17,2020-11-17 08:42:00,12006.5,12023.75,11963.38,43.12,2.5,win,2020
2020-11-17,2020-11-17 10:20:00,11993.25,12007.0,11958.88,-13.75,-1.0,loss,2020
2020-11-17,2020-11-17 10:23:00,11986.5,12000.25,11952.12,-13.75,-1.0,loss,2020
2020-11-17,2020-11-17 10:50:00,11973.25,11986.5,11940.12,-13.25,-1.0,loss,2020
2020-11-18,2020-11-18 08:33:00,11946.25,11966.25,11896.25,-20.0,-1.0,loss,2020
2020-11-18,2020-11-18 08:51:00,11952.0,11972.5,11900.75,-20.5,-1.0,loss,2020
2020-11-18,2020-11-18 08:52:00,11937.75,11955.5,11893.38,-17.75,-1.0,loss,2020
2020-11-18,2020-11-18 09:32:00,11941.0,11952.75,11911.62,-11.75,-1.0,loss,2020
2020-11-20,2020-11-20 08:36:00,11964.0,11975.0,11936.5,-11.0,-1.0,loss,2020
2020-11-20,2020-11-20 08:37:00,11956.0,11969.25,11922.88,-13.25,-1.0,loss,2020
2020-11-20,2020-11-20 08:55:00,11950.0,11967.0,11907.5,-17.0,-1.0,loss,2020
2020-11-20,2020-11-20 10:48:00,11980.75,11990.25,11957.0,-9.5,-1.0,loss,2020
2020-11-20,2020-11-20 10:49:00,11971.5,11983.5,11941.5,-12.0,-1.0,loss,2020
2020-11-23,2020-11-23 09:09:00,11928.5,11943.25,11891.62,36.88,2.5,win,2020
2020-11-23,2020-11-23 09:10:00,11912.75,11929.75,11870.25,42.5,2.5,win,2020
2020-11-23,2020-11-23 10:09:00,11859.25,11895.5,11768.62,-36.25,-1.0,loss,2020
2020-11-23,2020-11-23 10:10:00,11832.5,11862.75,11756.88,-30.25,-1.0,loss,2020
2020-11-24,2020-11-24 08:34:00,11934.25,11949.25,11896.75,37.5,2.5,win,2020
2020-11-24,2020-11-24 08:35:00,11909.0,11938.25,11835.88,-29.25,-1.0,loss,2020
2020-11-24,2020-11-24 08:38:00,11891.75,11907.25,11853.0,-15.5,-1.0,loss,2020
2020-11-24,2020-11-24 08:42:00,11882.25,11903.25,11829.75,-21.0,-1.0,loss,2020
2020-11-25,2020-11-25 09:04:00,12092.75,12110.25,12049.0,-17.5,-1.0,loss,2020
2020-11-25,2020-11-25 10:41:00,12095.5,12107.5,12065.5,-12.0,-1.0,loss,2020
2020-11-26,2020-11-26 11:10:00,12183.25,12189.5,12167.62,15.62,2.5,win,2020
2020-11-26,2020-11-26 11:14:00,12176.75,12183.5,12159.88,16.88,2.5,win,2020
2020-11-26,2020-11-26 11:22:00,12167.25,12173.0,12152.88,14.38,2.5,win,2020
2020-11-26,2020-11-26 11:23:00,12157.25,12169.5,12126.62,-12.25,-1.0,loss,2020
2020-11-26,2020-11-26 11:29:00,12150.75,12162.5,12121.38,-11.75,-1.0,loss,2020
2020-11-27,2020-11-27 11:12:00,12241.75,12254.5,12209.88,-12.75,-1.0,loss,2020
2020-11-27,2020-11-27 11:20:00,12234.5,12253.0,12188.25,-18.5,-1.0,loss,2020
2020-11-30,2020-11-30 08:41:00,12258.25,12281.0,12201.38,56.88,2.5,win,2020
2020-11-30,2020-11-30 09:44:00,12099.0,12130.5,12020.25,-31.5,-1.0,loss,2020
2020-12-01,2020-12-01 08:33:00,12352.5,12366.5,12317.5,-14.0,-1.0,loss,2020
2020-12-02,2020-12-02 08:40:00,12332.0,12362.5,12255.75,-30.5,-1.0,loss,2020
2020-12-03,2020-12-03 09:58:00,12482.75,12497.25,12446.5,-14.5,-1.0,loss,2020
2020-12-04,2020-12-04 08:34:00,12458.75,12468.5,12434.38,-9.75,-1.0,loss,2020
2020-12-04,2020-12-04 10:12:00,12487.0,12498.0,12459.5,-11.0,-1.0,loss,2020
2020-12-08,2020-12-08 09:15:00,12546.5,12563.0,12505.25,41.25,2.5,win,2020
2020-12-09,2020-12-09 09:11:00,12583.0,12605.0,12528.0,-22.0,-1.0,loss,2020
2020-12-09,2020-12-09 09:35:00,12600.75,12616.0,12562.62,-15.25,-1.0,loss,2020
2020-12-11,2020-12-11 09:51:00,12306.25,12320.75,12270.0,-14.5,-1.0,loss,2020
2020-12-11,2020-12-11 10:36:00,12276.5,12291.0,12240.25,-14.5,-1.0,loss,2020
2020-12-11,2020-12-11 10:37:00,12269.0,12280.25,12240.88,-11.25,-1.0,loss,2020
2020-12-11,2020-12-11 10:44:00,12262.0,12278.0,12222.0,-16.0,-1.0,loss,2020
2020-12-11,2020-12-11 11:11:00,12269.0,12284.0,12231.5,-15.0,-1.0,loss,2020
2020-12-15,2020-12-15 09:38:00,12537.25,12557.75,12486.0,51.25,2.5,win,2020
2020-12-15,2020-12-15 09:50:00,12529.0,12543.5,12492.75,-14.5,-1.0,loss,2020
2020-12-15,2020-12-15 10:07:00,12473.5,12492.0,12427.25,-18.5,-1.0,loss,2020
2020-12-16,2020-12-16 08:33:00,12601.75,12619.5,12557.38,-17.75,-1.0,loss,2020
2020-12-16,2020-12-16 08:37:00,12586.0,12607.5,12532.25,-21.5,-1.0,loss,2020
2020-12-17,2020-12-17 09:51:00,12717.25,12730.75,12683.5,-13.5,-1.0,loss,2020
2020-12-17,2020-12-17 10:12:00,12710.25,12723.0,12678.38,-12.75,-1.0,loss,2020
2020-12-17,2020-12-17 10:49:00,12698.25,12709.75,12669.5,-11.5,-1.0,loss,2020
2020-12-18,2020-12-18 08:52:00,12722.5,12743.25,12670.62,51.88,2.5,win,2020
2020-12-18,2020-12-18 09:00:00,12710.75,12727.75,12668.25,-17.0,-1.0,loss,2020
2020-12-18,2020-12-18 10:12:00,12684.5,12703.25,12637.62,-18.75,-1.0,loss,2020
2020-12-21,2020-12-21 09:02:00,12568.5,12596.75,12497.88,70.62,2.5,win,2020
2020-12-21,2020-12-21 09:05:00,12514.5,12541.0,12448.25,-26.5,-1.0,loss,2020
2020-12-22,2020-12-22 08:30:00,12701.25,12722.25,12648.75,-21.0,-1.0,loss,2020
2020-12-22,2020-12-22 08:33:00,12691.0,12704.75,12656.62,-13.75,-1.0,loss,2020
2020-12-22,2020-12-22 10:01:00,12676.75,12696.25,12628.0,-19.5,-1.0,loss,2020
2020-12-22,2020-12-22 10:35:00,12627.25,12644.75,12583.5,-17.5,-1.0,loss,2020
2020-12-22,2020-12-22 10:43:00,12600.75,12631.25,12524.5,-30.5,-1.0,loss,2020
2020-12-23,2020-12-23 08:31:00,12701.25,12719.75,12655.0,46.25,2.5,win,2020
2020-12-23,2020-12-23 08:33:00,12692.25,12704.25,12662.25,-12.0,-1.0,loss,2020
2020-12-23,2020-12-23 10:12:00,12677.75,12694.5,12635.88,-16.75,-1.0,loss,2020
2020-12-28,2020-12-28 08:32:00,12800.5,12814.25,12766.12,-13.75,-1.0,loss,2020
2020-12-28,2020-12-28 08:33:00,12793.25,12802.75,12769.5,-9.5,-1.0,loss,2020
2020-12-29,2020-12-29 08:56:00,12853.25,12878.75,12789.5,-25.5,-1.0,loss,2020
2020-12-29,2020-12-29 09:01:00,12844.75,12863.25,12798.5,-18.5,-1.0,loss,2020
2020-12-29,2020-12-29 11:30:00,12825.25,12843.75,12779.0,-18.5,-1.0,loss,2020
2020-12-30,2020-12-30 08:34:00,12874.0,12891.5,12830.25,43.75,2.5,win,2020
2021-01-04,2021-01-04 08:33:00,12900.25,12911.25,12872.75,27.5,2.5,win,2021
2021-01-04,2021-01-04 08:35:00,12896.75,12907.0,12871.12,25.62,2.5,win,2021
2021-01-04,2021-01-04 08:36:00,12882.75,12898.75,12842.75,-16.0,-1.0,loss,2021
2021-01-04,2021-01-04 09:45:00,12830.5,12869.5,12733.0,97.5,2.5,win,2021
2021-01-04,2021-01-04 09:53:00,12786.75,12814.0,12718.62,68.12,2.5,win,2021
2021-01-04,2021-01-04 10:02:00,12761.0,12783.25,12705.38,55.62,2.5,win,2021
2021-01-04,2021-01-04 10:03:00,12733.75,12766.0,12653.12,80.62,2.5,win,2021
2021-01-04,2021-01-04 10:06:00,12703.25,12730.5,12635.12,-27.25,-1.0,loss,2021
2021-01-05,2021-01-05 10:15:00,12701.5,12718.75,12658.38,-17.25,-1.0,loss,2021
2021-01-08,2021-01-08 09:26:00,12979.5,13004.5,12917.0,-25.0,-1.0,loss,2021
2021-01-08,2021-01-08 09:27:00,12965.25,12984.25,12917.75,-19.0,-1.0,loss,2021
2021-01-11,2021-01-11 10:11:00,12948.25,12963.0,12911.38,-14.75,-1.0,loss,2021
2021-01-12,2021-01-12 08:50:00,12859.0,12890.5,12780.25,-31.5,-1.0,loss,2021
2021-01-12,2021-01-12 10:51:00,12856.75,12872.0,12818.62,-15.25,-1.0,loss,2021
2021-01-12,2021-01-12 11:04:00,12839.25,12857.25,12794.25,45.0,2.5,win,2021
2021-01-14,2021-01-14 11:09:00,12961.5,12977.25,12922.12,-15.75,-1.0,loss,2021
2021-01-15,2021-01-15 09:03:00,12873.0,12895.0,12818.0,55.0,2.5,win,2021
2021-01-15,2021-01-15 09:09:00,12804.25,12834.25,12729.25,-30.0,-1.0,loss,2021
2021-01-15,2021-01-15 09:18:00,12783.0,12815.75,12701.12,-32.75,-1.0,loss,2021
2021-01-15,2021-01-15 10:03:00,12770.5,12789.75,12722.38,-19.25,-1.0,loss,2021
2021-01-15,2021-01-15 10:05:00,12754.0,12769.0,12716.5,-15.0,-1.0,loss,2021
2021-01-18,2021-01-18 10:58:00,12807.0,12811.25,12796.38,-4.25,-1.0,loss,2021
2021-01-18,2021-01-18 11:29:00,12801.25,12809.5,12780.62,-8.25,-1.0,loss,2021
2021-01-21,2021-01-21 08:30:00,13324.75,13345.75,13272.25,-21.0,-1.0,loss,2021
2021-01-21,2021-01-21 08:32:00,13309.75,13333.25,13251.0,-23.5,-1.0,loss,2021
2021-01-21,2021-01-21 08:39:00,13303.5,13330.75,13235.38,-27.25,-1.0,loss,2021
2021-01-21,2021-01-21 08:41:00,13287.75,13314.75,13220.25,-27.0,-1.0,loss,2021
2021-01-21,2021-01-21 11:15:00,13326.5,13338.25,13297.12,-11.75,-1.0,loss,2021
2021-01-25,2021-01-25 09:47:00,13484.5,13503.75,13436.38,48.12,2.5,win,2021
2021-01-25,2021-01-25 09:49:00,13461.0,13477.25,13420.38,40.62,2.5,win,2021
2021-01-25,2021-01-25 09:53:00,13421.0,13444.75,13361.62,59.38,2.5,win,2021
2021-01-25,2021-01-25 09:58:00,13367.0,13406.25,13268.88,98.12,2.5,win,2021
2021-01-25,2021-01-25 11:18:00,13317.5,13336.0,13271.25,-18.5,-1.0,loss,2021
2021-01-26,2021-01-26 08:43:00,13435.75,13466.25,13359.5,-30.5,-1.0,loss,2021
2021-01-26,2021-01-26 10:29:00,13482.5,13497.0,13446.25,-14.5,-1.0,loss,2021
2021-01-26,2021-01-26 10:37:00,13478.5,13493.25,13441.62,-14.75,-1.0,loss,2021
2021-01-27,2021-01-27 08:35:00,13245.0,13277.75,13163.12,-32.75,-1.0,loss,2021
2021-01-29,2021-01-29 08:35:00,13089.75,13122.25,13008.5,81.25,2.5,win,2021
2021-01-29,2021-01-29 08:39:00,13052.25,13079.0,12985.38,-26.75,-1.0,loss,2021
2021-01-29,2021-01-29 10:03:00,13078.0,13108.25,13002.38,75.62,2.5,win,2021
2021-01-29,2021-01-29 10:10:00,13045.5,13068.0,12989.25,56.25,2.5,win,2021
2021-01-29,2021-01-29 11:15:00,12969.25,13004.5,12881.12,88.12,2.5,win,2021
2021-02-03,2021-02-03 08:31:00,13494.25,13524.75,13418.0,-30.5,-1.0,loss,2021
2021-02-03,2021-02-03 08:32:00,13478.0,13497.25,13429.88,-19.25,-1.0,loss,2021
2021-02-03,2021-02-03 08:36:00,13497.75,13515.0,13454.62,-17.25,-1.0,loss,2021
2021-02-03,2021-02-03 09:10:00,13459.75,13484.25,13398.5,61.25,2.5,win,2021
2021-02-03,2021-02-03 09:19:00,13431.25,13459.5,13360.62,-28.25,-1.0,loss,2021
2021-02-04,2021-02-04 08:33:00,13439.25,13466.0,13372.38,-10.25,-0.38,loss,2021
2021-02-04,2021-02-04 08:50:00,13429.75,13461.75,13349.75,-32.0,-1.0,loss,2021
2021-02-04,2021-02-04 09:02:00,13404.0,13430.0,13339.0,-26.0,-1.0,loss,2021
2021-02-05,2021-02-05 08:31:00,13572.0,13584.75,13540.12,-12.75,-1.0,loss,2021
2021-02-05,2021-02-05 08:34:00,13560.0,13576.25,13519.38,-16.25,-1.0,loss,2021
2021-02-05,2021-02-05 08:55:00,13542.0,13563.75,13487.62,-21.75,-1.0,loss,2021
2021-02-08,2021-02-08 10:31:00,13613.0,13638.25,13549.88,-25.25,-1.0,loss,2021
2021-02-09,2021-02-09 10:10:00,13687.5,13699.75,13656.88,-12.25,-1.0,loss,2021
2021-02-09,2021-02-09 11:03:00,13680.0,13688.0,13660.0,-8.0,-1.0,loss,2021
2021-02-10,2021-02-10 09:12:00,13713.25,13729.5,13672.62,40.62,2.5,win,2021
2021-02-10,2021-02-10 09:19:00,13675.0,13694.5,13626.25,48.75,2.5,win,2021
2021-02-10,2021-02-10 09:20:00,13646.75,13677.0,13571.12,75.62,2.5,win,2021
2021-02-10,2021-02-10 09:23:00,13591.0,13620.5,13517.25,-29.5,-1.0,loss,2021
2021-02-11,2021-02-11 11:15:00,13712.25,13726.0,13677.88,34.38,2.5,win,2021
2021-02-11,2021-02-11 11:17:00,13696.25,13708.25,13666.25,30.0,2.5,win,2021
2021-02-11,2021-02-11 11:18:00,13689.5,13698.25,13667.62,21.88,2.5,win,2021
2021-02-11,2021-02-11 11:19:00,13678.0,13691.75,13643.62,-13.75,-1.0,loss,2021
2021-02-11,2021-02-11 11:25:00,13665.0,13683.0,13620.0,-18.0,-1.0,loss,2021
2021-02-12,2021-02-12 09:31:00,13671.25,13686.0,13634.38,-14.75,-1.0,loss,2021
2021-02-16,2021-02-16 08:36:00,13820.75,13841.25,13769.5,-20.5,-1.0,loss,2021
2021-02-16,2021-02-16 09:53:00,13832.5,13843.25,13805.62,26.88,2.5,win,2021
2021-02-16,2021-02-16 09:54:00,13819.5,13836.0,13778.25,-16.5,-1.0,loss,2021
2021-02-16,2021-02-16 10:24:00,13793.25,13810.75,13749.5,43.75,2.5,win,2021
2021-02-16,2021-02-16 10:30:00,13770.25,13786.0,13730.88,-15.75,-1.0,loss,2021
2021-02-17,2021-02-17 08:36:00,13635.25,13668.75,13551.5,-33.5,-1.0,loss,2021
2021-02-17,2021-02-17 08:37:00,13616.25,13642.25,13551.25,-26.0,-1.0,loss,2021
2021-02-17,2021-02-17 09:21:00,13603.75,13633.75,13528.75,-30.0,-1.0,loss,2021
2021-02-17,2021-02-17 10:15:00,13576.5,13594.0,13532.75,-17.5,-1.0,loss,2021
2021-02-17,2021-02-17 10:25:00,13552.75,13569.25,13511.5,-16.5,-1.0,loss,2021
2021-02-18,2021-02-18 08:31:00,13529.0,13550.25,13475.88,-21.25,-1.0,loss,2021
2021-02-19,2021-02-19 08:31:00,13678.75,13697.5,13631.88,46.88,2.5,win,2021
2021-02-19,2021-02-19 09:11:00,13637.0,13657.25,13586.38,-20.25,-1.0,loss,2021
2021-02-19,2021-02-19 11:12:00,13645.75,13657.25,13617.0,-11.5,-1.0,loss,2021
2021-02-19,2021-02-19 11:23:00,13613.5,13635.75,13557.88,55.62,2.5,win,2021
2021-02-23,2021-02-23 08:34:00,12949.25,12969.75,12898.0,51.25,2.5,win,2021
2021-02-23,2021-02-23 08:35:00,12930.0,12950.75,12878.12,-20.75,-1.0,loss,2021
2021-02-23,2021-02-23 10:42:00,12989.0,13017.25,12918.38,70.62,2.5,win,2021
2021-02-25,2021-02-25 09:06:00,13133.0,13162.5,13059.25,-29.5,-1.0,loss,2021
2021-02-25,2021-02-25 09:45:00,13078.25,13111.75,12994.5,-33.5,-1.0,loss,2021
2021-02-25,2021-02-25 11:10:00,12960.0,12995.75,12870.62,-35.75,-1.0,loss,2021
2021-02-25,2021-02-25 11:25:00,12948.75,12988.75,12848.75,100.0,2.5,win,2021
2021-03-02,2021-03-02 09:11:00,13227.0,13250.5,13168.25,58.75,2.5,win,2021
2021-03-02,2021-03-02 09:12:00,13206.5,13228.75,13150.88,-22.25,-1.0,loss,2021
2021-03-02,2021-03-02 09:24:00,13200.5,13232.75,13119.88,80.62,2.5,win,2021
2021-03-02,2021-03-02 09:29:00,13157.25,13192.25,13069.75,-35.0,-1.0,loss,2021
2021-03-02,2021-03-02 10:15:00,13139.75,13166.25,13073.5,-26.5,-1.0,loss,2021
2021-03-02,2021-03-02 10:40:00,13107.5,13126.75,13059.38,-19.25,-1.0,loss,2021
2021-03-03,2021-03-03 09:11:00,12873.75,12904.5,12796.88,-30.75,-1.0,loss,2021
2021-03-04,2021-03-04 11:21:00,12647.0,12686.25,12548.88,98.12,2.5,win,2021
2021-03-08,2021-03-08 09:59:00,12632.75,12665.5,12550.88,-32.75,-1.0,loss,2021
2021-03-08,2021-03-08 10:30:00,12603.25,12632.75,12529.5,73.75,2.5,win,2021
2021-03-08,2021-03-08 10:59:00,12508.75,12540.5,12429.38,-31.75,-1.0,loss,2021
2021-03-10,2021-03-10 09:39:00,12766.75,12803.5,12674.88,-36.75,-1.0,loss,2021
2021-03-10,2021-03-10 09:50:00,12786.25,12821.25,12698.75,-35.0,-1.0,loss,2021
2021-03-12,2021-03-12 09:27:00,12781.5,12810.0,12710.25,-28.5,-1.0,loss,2021
2021-03-12,2021-03-12 09:51:00,12812.75,12837.25,12751.5,-24.5,-1.0,loss,2021
2021-03-15,2021-03-15 09:37:00,12878.25,12894.25,12838.25,-16.0,-1.0,loss,2021
2021-03-16,2021-03-16 09:47:00,13244.75,13259.75,13207.25,-15.0,-1.0,loss,2021
2021-03-16,2021-03-16 10:14:00,13219.25,13233.0,13184.88,34.38,2.5,win,2021
2021-03-17,2021-03-17 09:00:00,12994.5,13013.0,12948.25,-18.5,-1.0,loss,2021
2021-03-17,2021-03-17 10:59:00,12962.5,12985.25,12905.62,-22.75,-1.0,loss,2021
2021-03-18,2021-03-18 09:30:00,12956.5,12976.75,12905.88,-20.25,-1.0,loss,2021
2021-03-18,2021-03-18 09:51:00,12944.75,12962.0,12901.62,-17.25,-1.0,loss,2021
2021-03-18,2021-03-18 10:56:00,12903.5,12925.25,12849.12,-21.75,-1.0,loss,2021
2021-03-18,2021-03-18 10:59:00,12900.5,12913.25,12868.62,-12.75,-1.0,loss,2021
2021-03-24,2021-03-24 10:25:00,12956.0,12976.0,12906.0,-20.0,-1.0,loss,2021
2021-03-24,2021-03-24 10:47:00,12943.75,12963.0,12895.62,48.12,2.5,win,2021
2021-03-25,2021-03-25 08:49:00,12675.25,12706.25,12597.75,-31.0,-1.0,loss,2021
2021-03-26,2021-03-26 09:10:00,12793.0,12823.75,12716.12,-30.75,-1.0,loss,2021
2021-03-30,2021-03-30 10:02:00,12848.5,12865.75,12805.38,-17.25,-1.0,loss,2021
2021-03-30,2021-03-30 10:50:00,12845.5,12862.75,12802.38,-17.25,-1.0,loss,2021
2021-04-06,2021-04-06 10:25:00,13617.75,13633.25,13579.0,38.75,2.5,win,2021
2021-04-07,2021-04-07 10:15:00,13583.75,13599.0,13545.62,-15.25,-1.0,loss,2021
2021-04-07,2021-04-07 10:16:00,13573.25,13586.25,13540.75,-13.0,-1.0,loss,2021
2021-04-08,2021-04-08 09:02:00,13706.75,13723.0,13666.12,-16.25,-1.0,loss,2021
2021-04-08,2021-04-08 10:48:00,13716.5,13724.25,13697.12,-7.75,-1.0,loss,2021
2021-04-12,2021-04-12 08:42:00,13741.25,13756.75,13702.5,-15.5,-1.0,loss,2021
2021-04-13,2021-04-13 09:36:00,13890.0,13906.25,13849.38,-16.25,-1.0,loss,2021
2021-04-13,2021-04-13 09:57:00,13897.75,13908.25,13871.5,-10.5,-1.0,loss,2021
2021-04-14,2021-04-14 09:22:00,13862.0,13880.0,13817.0,-18.0,-1.0,loss,2021
2021-04-16,2021-04-16 11:14:00,14013.0,14020.75,13993.62,-7.75,-1.0,loss,2021
2021-04-19,2021-04-19 10:27:00,13856.5,13872.5,13816.5,-16.0,-1.0,loss,2021
2021-04-19,2021-04-19 10:30:00,13843.5,13864.75,13790.38,-21.25,-1.0,loss,2021
2021-04-20,2021-04-20 08:30:00,13869.75,13885.0,13831.62,38.12,2.5,win,2021
2021-04-20,2021-04-20 09:15:00,13789.75,13809.5,13740.38,49.38,2.5,win,2021
2021-04-20,2021-04-20 09:19:00,13753.75,13777.25,13695.0,-23.5,-1.0,loss,2021
2021-04-22,2021-04-22 09:29:00,13904.75,13920.25,13866.0,-15.5,-1.0,loss,2021
2021-04-22,2021-04-22 09:53:00,13911.25,13921.75,13885.0,-10.5,-1.0,loss,2021
2021-04-22,2021-04-22 11:10:00,13849.5,13888.0,13753.25,96.25,2.5,win,2021
2021-04-26,2021-04-26 10:07:00,13963.5,13971.0,13944.75,-7.5,-1.0,loss,2021
2021-04-26,2021-04-26 10:25:00,13962.75,13977.75,13925.25,-15.0,-1.0,loss,2021
2021-04-28,2021-04-28 08:34:00,13922.75,13935.25,13891.5,31.25,2.5,win,2021
2021-04-28,2021-04-28 08:47:00,13907.25,13922.25,13869.75,-15.0,-1.0,loss,2021
2021-04-28,2021-04-28 09:44:00,13903.5,13916.0,13872.25,-12.5,-1.0,loss,2021
2021-04-28,2021-04-28 09:50:00,13888.75,13901.0,13858.12,-12.25,-1.0,loss,2021
2021-04-28,2021-04-28 10:00:00,13879.0,13892.0,13846.5,-13.0,-1.0,loss,2021
2021-04-29,2021-04-29 08:48:00,13893.5,13916.75,13835.38,-23.25,-1.0,loss,2021
2021-04-29,2021-04-29 09:55:00,13887.5,13906.5,13840.0,47.5,2.5,win,2021
2021-04-29,2021-04-29 09:56:00,13859.25,13889.25,13784.25,-30.0,-1.0,loss,2021
2021-04-30,2021-04-30 09:16:00,13878.5,13893.25,13841.62,-14.75,-1.0,loss,2021
2021-05-03,2021-05-03 08:51:00,13871.75,13893.5,13817.38,54.38,2.5,win,2021
2021-05-03,2021-05-03 08:52:00,13854.75,13875.75,13802.25,52.5,2.5,win,2021
2021-05-03,2021-05-03 09:11:00,13810.0,13842.75,13728.12,13.0,0.4,win,2021
2021-05-05,2021-05-05 10:56:00,13578.5,13593.25,13541.62,-14.75,-1.0,loss,2021
2021-05-05,2021-05-05 11:03:00,13552.75,13568.25,13514.0,-15.5,-1.0,loss,2021
2021-05-06,2021-05-06 11:14:00,13532.25,13552.5,13481.62,50.62,2.5,win,2021
2021-05-10,2021-05-10 08:45:00,13492.75,13512.25,13444.0,-19.5,-1.0,loss,2021
2021-05-10,2021-05-10 11:01:00,13489.75,13504.75,13452.25,-15.0,-1.0,loss,2021
2021-05-11,2021-05-11 10:50:00,13264.0,13282.25,13218.38,-18.25,-1.0,loss,2021
2021-05-12,2021-05-12 09:50:00,13028.0,13050.75,12971.12,-22.75,-1.0,loss,2021
2021-05-13,2021-05-13 09:43:00,13073.25,13096.0,13016.38,-22.75,-1.0,loss,2021
2021-05-13,2021-05-13 10:55:00,13075.25,13104.5,13002.12,73.12,2.5,win,2021
2021-05-17,2021-05-17 09:08:00,13264.25,13291.75,13195.5,28.25,1.03,win,2021
2021-05-17,2021-05-17 09:10:00,13240.5,13267.5,13173.0,-27.0,-1.0,loss,2021
2021-05-17,2021-05-17 11:13:00,13218.25,13230.0,13188.88,29.38,2.5,win,2021
2021-05-18,2021-05-18 09:32:00,13348.25,13362.5,13312.62,-14.25,-1.0,loss,2021
2021-05-18,2021-05-18 09:45:00,13331.0,13345.5,13294.75,-14.5,-1.0,loss,2021
2021-05-21,2021-05-21 08:37:00,13466.75,13485.0,13421.12,-18.25,-1.0,loss,2021
2021-05-21,2021-05-21 09:27:00,13447.75,13467.25,13399.0,48.75,2.5,win,2021
2021-05-21,2021-05-21 09:54:00,13431.25,13445.75,13395.0,-14.5,-1.0,loss,2021
2021-05-24,2021-05-24 10:43:00,13635.25,13646.0,13608.38,-10.75,-1.0,loss,2021
2021-05-25,2021-05-25 09:33:00,13607.75,13625.75,13562.75,-18.0,-1.0,loss,2021
2021-05-25,2021-05-25 10:49:00,13631.5,13642.5,13604.0,-11.0,-1.0,loss,2021
2021-05-26,2021-05-26 11:13:00,13696.75,13707.0,13671.12,-10.25,-1.0,loss,2021
2021-05-28,2021-05-28 11:16:00,13739.5,13746.5,13722.0,17.5,2.5,win,2021
2021-05-28,2021-05-28 11:20:00,13736.0,13744.5,13714.75,21.25,2.5,win,2021
2021-05-28,2021-05-28 11:29:00,13723.75,13732.5,13701.88,-8.75,-1.0,loss,2021
2021-05-31,2021-05-31 09:28:00,13663.25,13667.5,13652.62,-4.25,-1.0,loss,2021
2021-06-01,2021-06-01 08:48:00,13636.5,13655.25,13589.62,-18.75,-1.0,loss,2021
2021-06-01,2021-06-01 11:21:00,13636.75,13647.75,13609.25,-11.0,-1.0,loss,2021
2021-06-02,2021-06-02 11:15:00,13659.75,13669.5,13635.38,24.38,2.5,win,2021
2021-06-02,2021-06-02 11:22:00,13644.5,13657.0,13613.25,31.25,2.5,win,2021
2021-06-02,2021-06-02 11:24:00,13627.75,13637.75,13602.75,-10.0,-1.0,loss,2021
2021-06-08,2021-06-08 08:31:00,13815.75,13830.25,13779.5,-14.5,-1.0,loss,2021
2021-06-08,2021-06-08 08:52:00,13827.5,13839.75,13796.88,30.62,2.5,win,2021
2021-06-08,2021-06-08 09:02:00,13812.0,13825.5,13778.25,33.75,2.5,win,2021
2021-06-08,2021-06-08 09:03:00,13802.5,13815.75,13769.38,-13.25,-1.0,loss,2021
