timeframe,fvg_ts,year,month,symbol,direction,displacement,gap_width,gap_low,gap_high,gap_mid,touched_10d,touch_ts,reclaimed_after_touch,reclaim_ts,width_ge_5,width_ge_10,width_ge_20,width_ge_30,width_ge_50
30m,2026-03-04T09:30:00.000000,2026,3,NQH6,bull,false,16.75,24678.0,24694.75,24686.375,true,2026-03-04T09:33:00.000000,true,2026-03-04T09:33:00.000000,true,true,false,false,false
30m,2026-03-04T10:00:00.000000,2026,3,NQH6,bull,false,13.5,24720.75,24734.25,24727.5,true,2026-03-04T10:06:00.000000,true,2026-03-04T10:06:00.000000,true,true,false,false,false
30m,2026-03-04T10:30:00.000000,2026,3,NQH6,bull,false,34.0,24771.25,24805.25,24788.25,true,2026-03-04T11:50:00.000000,true,2026-03-04T11:50:00.000000,true,true,true,true,false
30m,2026-03-04T13:30:00.000000,2026,3,NQH6,bull,false,57.0,24803.25,24860.25,24831.75,true,2026-03-04T13:31:00.000000,true,2026-03-04T13:31:00.000000,true,true,true,true,true
30m,2026-03-04T15:30:00.000000,2026,3,NQH6,bull,false,66.5,24970.25,25036.75,25003.5,true,2026-03-04T15:47:00.000000,true,2026-03-04T15:47:00.000000,true,true,true,true,true
30m,2026-03-04T19:00:00.000000,2026,3,NQH6,bull,false,3.25,25183.0,25186.25,25184.625,true,2026-03-04T19:33:00.000000,true,2026-03-04T19:33:00.000000,false,false,false,false,false
30m,2026-03-04T20:30:00.000000,2026,3,NQH6,bear,false,12.5,25167.75,25180.25,25174.0,true,2026-03-04T20:44:00.000000,true,2026-03-04T20:44:00.000000,true,true,false,false,false
30m,2026-03-05T00:30:00.000000,2026,3,NQH6,bull,false,7.75,25190.75,25198.5,25194.625,true,2026-03-05T00:54:00.000000,true,2026-03-05T00:54:00.000000,true,false,false,false,false
30m,2026-03-05T01:30:00.000000,2026,3,NQH6,bear,true,23.75,25174.75,25198.5,25186.625,true,2026-03-05T01:40:00.000000,true,2026-03-05T01:40:00.000000,true,true,true,false,false
30m,2026-03-05T02:00:00.000000,2026,3,NQH6,bear,false,39.25,25095.0,25134.25,25114.625,true,2026-03-05T02:14:00.000000,true,2026-03-05T02:14:00.000000,true,true,true,true,false
30m,2026-03-05T06:00:00.000000,2026,3,NQH6,bear,false,26.75,25041.0,25067.75,25054.375,true,2026-03-05T06:50:00.000000,true,2026-03-05T06:52:00.000000,true,true,true,false,false
30m,2026-03-05T07:00:00.000000,2026,3,NQH6,bull,false,9.75,25041.0,25050.75,25045.875,true,2026-03-05T07:21:00.000000,true,2026-03-05T07:21:00.000000,true,false,false,false,false
30m,2026-03-05T09:30:00.000000,2026,3,NQH6,bull,false,28.5,25053.5,25082.0,25067.75,true,2026-03-05T09:52:00.000000,true,2026-03-05T09:52:00.000000,true,true,true,false,false
30m,2026-03-05T13:00:00.000000,2026,3,NQH6,bear,false,2.5,25076.0,25078.5,25077.25,true,2026-03-05T14:33:00.000000,true,2026-03-05T14:40:00.000000,false,false,false,false,false
30m,2026-03-05T14:00:00.000000,2026,3,NQH6,bear,false,11.0,25013.0,25024.0,25018.5,true,2026-03-05T14:03:00.000000,true,2026-03-05T14:03:00.000000,true,true,false,false,false
30m,2026-03-05T17:30:00.000000,2026,3,NQH6,bear,true,21.5,24944.0,24965.5,24954.75,true,2026-03-05T20:18:00.000000,true,2026-03-05T20:18:00.000000,true,true,true,false,false
30m,2026-03-05T18:00:00.000000,2026,3,NQH6,bear,false,38.25,24888.75,24927.0,24907.875,true,2026-03-05T18:15:00.000000,true,2026-03-05T18:15:00.000000,true,true,true,true,false
30m,2026-03-05T20:30:00.000000,2026,3,NQH6,bull,false,58.75,24882.25,24941.0,24911.625,true,2026-03-06T09:34:00.000000,true,2026-03-06T09:34:00.000000,true,true,true,true,true
30m,2026-03-05T21:00:00.000000,2026,3,NQH6,bull,false,15.75,24994.25,25010.0,25002.125,true,2026-03-05T21:28:00.000000,true,2026-03-05T21:28:00.000000,true,true,false,false,false
30m,2026-03-05T23:30:00.000000,2026,3,NQH6,bull,false,7.75,25029.5,25037.25,25033.375,true,2026-03-05T23:37:00.000000,true,2026-03-05T23:37:00.000000,true,false,false,false,false
30m,2026-03-06T00:00:00.000000,2026,3,NQH6,bull,false,3.75,25055.5,25059.25,25057.375,true,2026-03-06T01:22:00.000000,true,2026-03-06T01:22:00.000000,false,false,false,false,false
30m,2026-03-06T08:30:00.000000,2026,3,NQH6,bear,true,6.0,25108.75,25114.75,25111.75,true,2026-03-06T08:46:00.000000,true,2026-03-06T08:46:00.000000,true,false,false,false,false
30m,2026-03-06T09:30:00.000000,2026,3,NQH6,bear,true,53.75,24979.25,25033.0,25006.125,true,2026-03-06T09:31:00.000000,true,2026-03-06T09:31:00.000000,true,true,true,true,true
30m,2026-03-06T12:00:00.000000,2026,3,NQH6,bear,false,2.5,24884.75,24887.25,24886.0,true,2026-03-06T12:15:00.000000,true,2026-03-06T12:15:00.000000,false,false,false,false,false
30m,2026-03-06T14:00:00.000000,2026,3,NQH6,bear,false,135.0,24687.0,24822.0,24754.5,true,2026-03-06T14:29:00.000000,true,2026-03-06T14:29:00.000000,true,true,true,true,true
30m,2026-03-06T15:30:00.000000,2026,3,NQH6,bull,false,9.5,24742.5,24752.0,24747.25,true,2026-03-06T15:52:00.000000,true,2026-03-06T15:52:00.000000,true,false,false,false,false
30m,2026-03-06T20:30:00.000000,2026,3,NQH6,bear,false,65.5,24708.0,24773.5,24740.75,true,2026-03-06T20:40:00.000000,true,2026-03-06T20:40:00.000000,true,true,true,true,true
30m,2026-03-08T22:00:00.000000,2026,3,NQH6,bear,true,145.0,24473.0,24618.0,24545.5,true,2026-03-09T09:33:00.000000,true,2026-03-09T09:33:00.000000,true,true,true,true,true
30m,2026-03-08T22:30:00.000000,2026,3,NQH6,bear,false,311.25,24320.0,24631.25,24475.625,true,2026-03-08T22:46:00.000000,true,2026-03-08T22:46:00.000000,true,true,true,true,true
30m,2026-03-09T00:00:00.000000,2026,3,NQH6,bear,false,20.75,24238.75,24259.5,24249.125,true,2026-03-09T00:05:00.000000,true,2026-03-09T00:05:00.000000,true,true,true,false,false
30m,2026-03-09T03:00:00.000000,2026,3,NQH6,bull,false,15.25,24066.25,24081.5,24073.875,true,2026-03-09T03:43:00.000000,true,2026-03-09T03:43:00.000000,true,true,false,false,false
30m,2026-03-09T05:30:00.000000,2026,3,NQH6,bull,false,27.75,24134.25,24162.0,24148.125,true,2026-03-09T05:39:00.000000,true,2026-03-09T05:39:00.000000,true,true,true,false,false
30m,2026-03-09T06:00:00.000000,2026,3,NQH6,bull,false,26.0,24204.75,24230.75,24217.75,true,2026-03-09T06:03:00.000000,true,2026-03-09T06:03:00.000000,true,true,true,false,false
30m,2026-03-09T09:30:00.000000,2026,3,NQH6,bull,false,43.0,24337.25,24380.25,24358.75,true,2026-03-09T09:31:00.000000,true,2026-03-09T09:31:00.000000,true,true,true,true,false
30m,2026-03-09T15:00:00.000000,2026,3,NQH6,bull,false,69.75,24479.75,24549.5,24514.625,true,2026-03-12T19:54:00.000000,true,2026-03-12T19:54:00.000000,true,true,true,true,true
30m,2026-03-09T15:30:00.000000,2026,3,NQH6,bull,false,4.75,24585.5,24590.25,24587.875,true,2026-03-09T15:36:00.000000,true,2026-03-09T15:36:00.000000,false,false,false,false,false
30m,2026-03-09T17:30:00.000000,2026,3,NQH6,bear,false,23.5,24630.25,24653.75,24642.0,true,2026-03-09T17:55:00.000000,true,2026-03-09T17:55:00.000000,true,true,true,false,false
30m,2026-03-09T18:30:00.000000,2026,3,NQH6,bull,false,17.25,24630.25,24647.5,24638.875,true,2026-03-09T19:00:00.000000,true,2026-03-09T19:00:00.000000,true,true,false,false,false
30m,2026-03-09T19:30:00.000000,2026,3,NQH6,bull,false,186.5,24708.25,24894.75,24801.5,true,2026-03-09T19:31:00.000000,true,2026-03-09T19:31:00.000000,true,true,true,true,true
30m,2026-03-09T22:30:00.000000,2026,3,NQH6,bear,false,0.75,24936.25,24937.0,24936.625,true,2026-03-09T22:45:00.000000,true,2026-03-09T22:45:00.000000,false,false,false,false,false
30m,2026-03-10T01:00:00.000000,2026,3,NQH6,bull,false,5.5,24919.75,24925.25,24922.5,true,2026-03-10T01:04:00.000000,true,2026-03-10T01:04:00.000000,true,false,false,false,false
30m,2026-03-10T03:00:00.000000,2026,3,NQH6,bear,false,4.25,24963.0,24967.25,24965.125,true,2026-03-10T03:21:00.000000,true,2026-03-10T03:21:00.000000,false,false,false,false,false
30m,2026-03-10T04:00:00.000000,2026,3,NQH6,bear,false,3.0,24906.5,24909.5,24908.0,true,2026-03-10T04:20:00.000000,true,2026-03-10T04:20:00.000000,false,false,false,false,false
30m,2026-03-10T05:30:00.000000,2026,3,NQH6,bull,false,0.5,24919.75,24920.25,24920.0,true,2026-03-10T12:05:00.000000,true,2026-03-10T12:06:00.000000,false,false,false,false,false
30m,2026-03-10T07:30:00.000000,2026,3,NQH6,bull,false,37.75,24986.25,25024.0,25005.125,true,2026-03-10T07:36:00.000000,true,2026-03-10T07:36:00.000000,true,true,true,true,false
30m,2026-03-10T08:30:00.000000,2026,3,NQH6,bull,false,1.75,25076.5,25078.25,25077.375,true,2026-03-10T08:59:00.000000,true,2026-03-10T08:59:00.000000,false,false,false,false,false
30m,2026-03-10T12:00:00.000000,2026,3,NQH6,bear,false,19.25,24975.5,24994.75,24985.125,true,2026-03-10T12:46:00.000000,true,2026-03-10T12:46:00.000000,true,true,false,false,false
30m,2026-03-10T15:00:00.000000,2026,3,NQH6,bull,false,93.0,25024.75,25117.75,25071.25,true,2026-03-10T15:13:00.000000,true,2026-03-10T15:13:00.000000,true,true,true,true,true
30m,2026-03-10T22:30:00.000000,2026,3,NQH6,bear,false,15.25,24977.75,24993.0,24985.375,true,2026-03-10T22:31:00.000000,true,2026-03-10T22:31:00.000000,true,true,false,false,false
30m,2026-03-11T00:00:00.000000,2026,3,NQH6,bull,false,15.75,24994.0,25009.75,25001.875,true,2026-03-11T00:05:00.000000,true,2026-03-11T00:05:00.000000,true,true,false,false,false
30m,2026-03-11T00:30:00.000000,2026,3,NQH6,bull,false,26.5,25025.5,25052.0,25038.75,true,2026-03-11T00:50:00.000000,true,2026-03-11T00:50:00.000000,true,true,true,false,false
30m,2026-03-11T04:00:00.000000,2026,3,NQH6,bull,false,10.5,25100.25,25110.75,25105.5,true,2026-03-11T04:12:00.000000,true,2026-03-11T04:12:00.000000,true,true,false,false,false
30m,2026-03-11T05:00:00.000000,2026,3,NQH6,bear,false,15.25,25095.5,25110.75,25103.125,true,2026-03-11T13:32:00.000000,true,2026-03-11T13:32:00.000000,true,true,false,false,false
30m,2026-03-11T05:30:00.000000,2026,3,NQH6,bear,false,21.5,25065.0,25086.5,25075.75,true,2026-03-11T13:30:00.000000,true,2026-03-11T13:31:00.000000,true,true,true,false,false
30m,2026-03-11T06:00:00.000000,2026,3,NQH6,bear,false,14.75,25041.5,25056.25,25048.875,true,2026-03-11T06:16:00.000000,true,2026-03-11T06:16:00.000000,true,true,false,false,false
30m,2026-03-11T07:30:00.000000,2026,3,NQH6,bear,false,11.25,25008.75,25020.0,25014.375,true,2026-03-11T08:00:00.000000,true,2026-03-11T08:00:00.000000,true,true,false,false,false
30m,2026-03-11T09:00:00.000000,2026,3,NQH6,bear,true,26.75,24970.75,24997.5,24984.125,true,2026-03-11T09:24:00.000000,true,2026-03-11T09:24:00.000000,true,true,true,false,false
30m,2026-03-11T10:30:00.000000,2026,3,NQH6,bull,true,23.25,24948.0,24971.25,24959.625,true,2026-03-11T11:28:00.000000,true,2026-03-11T11:28:00.000000,true,true,true,false,false
30m,2026-03-11T17:00:00.000000,2026,3,NQH6,bull,false,17.5,24953.0,24970.5,24961.75,true,2026-03-11T17:19:00.000000,true,2026-03-11T17:19:00.000000,true,true,false,false,false
30m,2026-03-11T18:00:00.000000,2026,3,NQH6,bear,false,8.75,24961.75,24970.5,24966.125,true,2026-03-11T18:32:00.000000,true,2026-03-11T18:32:00.000000,true,false,false,false,false
30m,2026-03-11T22:30:00.000000,2026,3,NQH6,bear,false,69.5,24870.5,24940.0,24905.25,true,2026-03-12T07:56:00.000000,true,2026-03-12T07:56:00.000000,true,true,true,true,true
30m,2026-03-11T23:30:00.000000,2026,3,NQH6,bear,false,12.0,24804.5,24816.5,24810.5,true,2026-03-12T00:40:00.000000,true,2026-03-12T00:40:00.000000,true,true,false,false,false
30m,2026-03-12T02:30:00.000000,2026,3,NQH6,bear,false,12.0,24760.0,24772.0,24766.0,true,2026-03-12T02:32:00.000000,true,2026-03-12T02:32:00.000000,true,true,false,false,false
30m,2026-03-12T06:30:00.000000,2026,3,NQH6,bull,false,2.5,24777.5,24780.0,24778.75,true,2026-03-12T06:32:00.000000,true,2026-03-12T06:32:00.000000,false,false,false,false,false
30m,2026-03-12T07:00:00.000000,2026,3,NQH6,bull,false,20.5,24787.25,24807.75,24797.5,true,2026-03-12T12:31:00.000000,true,2026-03-12T12:31:00.000000,true,true,true,false,false
30m,2026-03-12T08:00:00.000000,2026,3,NQH6,bull,false,17.25,24839.0,24856.25,24847.625,true,2026-03-12T08:29:00.000000,true,2026-03-12T08:29:00.000000,true,true,false,false,false
30m,2026-03-12T12:30:00.000000,2026,3,NQH6,bear,false,9.25,24843.25,24852.5,24847.875,true,2026-03-12T13:03:00.000000,true,2026-03-12T13:03:00.000000,true,false,false,false,false
30m,2026-03-12T14:00:00.000000,2026,3,NQH6,bear,false,3.0,24747.5,24750.5,24749.0,true,2026-03-12T14:04:00.000000,true,2026-03-12T14:04:00.000000,false,false,false,false,false
30m,2026-03-13T00:30:00.000000,2026,3,NQH6,bull,false,18.5,24586.75,24605.25,24596.0,true,2026-03-13T00:54:00.000000,true,2026-03-13T00:54:00.000000,true,true,false,false,false
30m,2026-03-13T06:30:00.000000,2026,3,NQH6,bear,true,7.5,24560.5,24568.0,24564.25,true,2026-03-13T06:31:00.000000,true,2026-03-13T06:31:00.000000,true,false,false,false,false
30m,2026-03-13T07:00:00.000000,2026,3,NQH6,bear,false,51.0,24488.0,24539.0,24513.5,true,2026-03-13T08:49:00.000000,true,2026-03-13T08:49:00.000000,true,true,true,true,true
30m,2026-03-13T07:30:00.000000,2026,3,NQH6,bear,false,1.0,24475.5,24476.5,24476.0,true,2026-03-13T07:37:00.000000,true,2026-03-13T07:37:00.000000,false,false,false,false,false
30m,2026-03-13T09:00:00.000000,2026,3,NQH6,bull,false,53.5,24459.25,24512.75,24486.0,true,2026-03-13T09:25:00.000000,true,2026-03-13T09:25:00.000000,true,true,true,true,true
30m,2026-03-13T10:30:00.000000,2026,3,NQH6,bull,false,15.75,24553.0,24568.75,24560.875,true,2026-03-13T10:32:00.000000,true,2026-03-13T10:32:00.000000,true,true,false,false,false
30m,2026-03-13T15:00:00.000000,2026,3,NQH6,bear,false,64.75,24569.25,24634.0,24601.625,true,2026-03-13T15:14:00.000000,true,2026-03-13T15:14:00.000000,true,true,true,true,true
30m,2026-03-15T23:00:00.000000,2026,3,NQH6,bull,false,21.0,24405.0,24426.0,24415.5,true,2026-03-15T23:11:00.000000,true,2026-03-15T23:11:00.000000,true,true,true,false,false
30m,2026-03-16T00:00:00.000000,2026,3,NQM6,bull,false,150.25,24496.75,24647.0,24571.875,true,2026-03-18T19:59:00.000000,true,2026-03-18T19:59:00.000000,true,true,true,true,true
30m,2026-03-16T00:30:00.000000,2026,3,NQM6,bull,false,235.75,24460.5,24696.25,24578.375,true,2026-03-16T01:32:00.000000,true,2026-03-16T01:32:00.000000,true,true,true,true,true
30m,2026-03-16T03:30:00.000000,2026,3,NQM6,bull,false,9.75,24711.0,24720.75,24715.875,true,2026-03-16T04:50:00.000000,true,2026-03-16T04:50:00.000000,true,false,false,false,false
30m,2026-03-16T04:00:00.000000,2026,3,NQM6,bull,false,19.0,24721.5,24740.5,24731.0,true,2026-03-16T04:33:00.000000,true,2026-03-16T04:33:00.000000,true,true,false,false,false
30m,2026-03-16T05:00:00.000000,2026,3,NQM6,bear,false,2.5,24738.0,24740.5,24739.25,true,2026-03-16T05:17:00.000000,true,2026-03-16T05:17:00.000000,false,false,false,false,false
30m,2026-03-16T06:00:00.000000,2026,3,NQM6,bull,false,11.75,24738.0,24749.75,24743.875,true,2026-03-16T06:29:00.000000,true,2026-03-16T06:29:00.000000,true,true,false,false,false
30m,2026-03-16T10:30:00.000000,2026,3,NQM6,bull,false,39.75,24728.5,24768.25,24748.375,true,2026-03-16T10:38:00.000000,true,2026-03-16T10:38:00.000000,true,true,true,true,false
30m,2026-03-16T12:00:00.000000,2026,3,NQM6,bull,true,15.0,24822.0,24837.0,24829.5,true,2026-03-16T13:30:00.000000,true,2026-03-16T13:30:00.000000,true,true,false,false,false
30m,2026-03-16T12:30:00.000000,2026,3,NQM6,bull,false,11.5,24849.5,24861.0,24855.25,true,2026-03-16T12:59:00.000000,true,2026-03-16T12:59:00.000000,true,true,false,false,false
30m,2026-03-16T14:00:00.000000,2026,3,NQM6,bull,false,16.5,24895.0,24911.5,24903.25,true,2026-03-16T14:30:00.000000,true,2026-03-16T14:30:00.000000,true,true,false,false,false
30m,2026-03-16T19:30:00.000000,2026,3,NQM6,bear,false,7.5,24909.5,24917.0,24913.25,true,2026-03-16T19:37:00.000000,true,2026-03-16T19:37:00.000000,true,false,false,false,false
30m,2026-03-17T03:00:00.000000,2026,3,NQM6,bear,false,3.0,24811.5,24814.5,24813.0,true,2026-03-17T03:18:00.000000,true,2026-03-17T03:18:00.000000,false,false,false,false,false
30m,2026-03-17T04:30:00.000000,2026,3,NQM6,bull,false,5.5,24805.5,24811.0,24808.25,true,2026-03-17T04:32:00.000000,true,2026-03-17T04:32:00.000000,true,false,false,false,false
30m,2026-03-17T05:00:00.000000,2026,3,NQM6,bull,false,14.5,24814.75,24829.25,24822.0,true,2026-03-17T05:02:00.000000,true,2026-03-17T05:02:00.000000,true,true,false,false,false
30m,2026-03-17T06:00:00.000000,2026,3,NQM6,bear,false,55.75,24773.5,24829.25,24801.375,true,2026-03-17T06:22:00.000000,true,2026-03-17T06:22:00.000000,true,true,true,true,true
30m,2026-03-17T09:30:00.000000,2026,3,NQM6,bull,false,23.25,24798.75,24822.0,24810.375,true,2026-03-17T09:41:00.000000,true,2026-03-17T09:41:00.000000,true,true,true,false,false
30m,2026-03-17T12:30:00.000000,2026,3,NQM6,bull,false,50.25,24858.5,24908.75,24883.625,true,2026-03-18T12:44:00.000000,true,2026-03-18T12:44:00.000000,true,true,true,true,true
30m,2026-03-17T13:00:00.000000,2026,3,NQM6,bull,true,13.75,24915.75,24929.5,24922.625,true,2026-03-18T12:43:00.000000,true,2026-03-18T12:43:00.000000,true,true,false,false,false
30m,2026-03-17T13:30:00.000000,2026,3,NQM6,bull,true,23.75,24940.25,24964.0,24952.125,true,2026-03-17T15:36:00.000000,true,2026-03-17T15:36:00.000000,true,true,true,false,false
30m,2026-03-17T15:30:00.000000,2026,3,NQM6,bear,false,4.25,25032.25,25036.5,25034.375,true,2026-03-17T15:31:00.000000,true,2026-03-17T15:31:00.000000,false,false,false,false,false
30m,2026-03-17T22:30:00.000000,2026,3,NQM6,bear,false,8.0,25011.5,25019.5,25015.5,true,2026-03-17T23:18:00.000000,true,2026-03-17T23:18:00.000000,true,false,false,false,false
30m,2026-03-18T00:30:00.000000,2026,3,NQM6,bull,false,21.0,25017.75,25038.75,25028.25,true,2026-03-18T00:32:00.000000,true,2026-03-18T00:32:00.000000,true,true,true,false,false
30m,2026-03-18T01:00:00.000000,2026,3,NQM6,bull,false,24.5,25055.0,25079.5,25067.25,true,2026-03-18T12:04:00.000000,true,2026-03-18T12:04:00.000000,true,true,true,false,false
30m,2026-03-18T02:30:00.000000,2026,3,NQM6,bull,false,15.5,25097.0,25112.5,25104.75,true,2026-03-18T02:58:00.000000,true,2026-03-18T02:58:00.000000,true,true,false,false,false
30m,2026-03-18T04:00:00.000000,2026,3,NQM6,bull,false,8.0,25127.75,25135.75,25131.75,true,2026-03-18T04:05:00.000000,true,2026-03-18T04:05:00.000000,true,false,false,false,false
30m,2026-03-18T05:30:00.000000,2026,3,NQM6,bull,false,10.25,25148.5,25158.75,25153.625,true,2026-03-18T05:35:00.000000,true,2026-03-18T05:35:00.000000,true,true,false,false,false
30m,2026-03-18T06:30:00.000000,2026,3,NQM6,bull,false,7.75,25170.5,25178.25,25174.375,true,2026-03-18T06:51:00.000000,true,2026-03-18T06:51:00.000000,true,false,false,false,false
30m,2026-03-18T11:30:00.000000,2026,3,NQM6,bear,false,8.75,25149.75,25158.5,25154.125,true,2026-03-18T11:43:00.000000,true,2026-03-18T11:43:00.000000,true,false,false,false,false
30m,2026-03-18T12:30:00.000000,2026,3,NQM6,bear,true,71.25,25026.25,25097.5,25061.875,false,,false,,true,true,true,true,true
30m,2026-03-18T13:00:00.000000,2026,3,NQM6,bear,true,62.0,24937.0,24999.0,24968.0,true,2026-03-18T13:27:00.000000,true,2026-03-18T13:27:00.000000,true,true,true,true,true
30m,2026-03-18T14:30:00.000000,2026,3,NQM6,bear,false,21.0,24883.25,24904.25,24893.75,true,2026-03-18T14:59:00.000000,true,2026-03-18T14:59:00.000000,true,true,true,false,false
30m,2026-03-18T17:00:00.000000,2026,3,NQM6,bear,false,18.0,24848.0,24866.0,24857.0,true,2026-03-18T17:35:00.000000,true,2026-03-18T17:41:00.000000,true,true,false,false,false
30m,2026-03-18T19:00:00.000000,2026,3,NQM6,bear,false,24.25,24801.5,24825.75,24813.625,true,2026-03-18T19:06:00.000000,true,2026-03-18T19:06:00.000000,true,true,true,false,false
30m,2026-03-18T20:00:00.000000,2026,3,NQM6,bear,false,19.25,24690.0,24709.25,24699.625,true,2026-03-18T20:01:00.000000,true,2026-03-18T20:01:00.000000,true,true,false,false,false
30m,2026-03-18T20:30:00.000000,2026,3,NQM6,bear,false,11.5,24630.25,24641.75,24636.0,true,2026-03-18T20:51:00.000000,true,2026-03-18T20:51:00.000000,true,true,false,false,false
30m,2026-03-19T02:30:00.000000,2026,3,NQM6,bull,false,17.25,24670.0,24687.25,24678.625,true,2026-03-19T02:51:00.000000,true,2026-03-19T02:51:00.000000,true,true,false,false,false
30m,2026-03-19T04:00:00.000000,2026,3,NQM6,bear,false,28.0,24664.0,24692.0,24678.0,true,2026-03-19T19:06:00.000000,true,2026-03-19T19:06:00.000000,true,true,true,false,false
30m,2026-03-19T04:30:00.000000,2026,3,NQM6,bear,false,15.0,24648.0,24663.0,24655.5,true,2026-03-19T04:33:00.000000,true,2026-03-19T04:33:00.000000,true,true,false,false,false
30m,2026-03-19T11:30:00.000000,2026,3,NQM6,bear,false,14.75,24557.25,24572.0,24564.625,true,2026-03-19T12:07:00.000000,true,2026-03-19T12:07:00.000000,true,true,false,false,false
30m,2026-03-19T19:30:00.000000,2026,3,NQM6,bull,false,19.5,24524.5,24544.0,24534.25,true,2026-03-19T19:35:00.000000,true,2026-03-19T19:35:00.000000,true,true,false,false,false
30m,2026-03-20T06:30:00.000000,2026,3,NQM6,bear,true,11.25,24570.5,24581.75,24576.125,true,2026-03-20T06:33:00.000000,true,2026-03-20T06:33:00.000000,true,true,false,false,false
30m,2026-03-20T08:00:00.000000,2026,3,NQM6,bull,true,2.5,24563.0,24565.5,24564.25,true,2026-03-20T08:28:00.000000,true,2026-03-20T08:28:00.000000,false,false,false,false,false
30m,2026-03-20T09:30:00.000000,2026,3,NQM6,bear,true,32.0,24521.0,24553.0,24537.0,true,2026-03-20T09:37:00.000000,true,2026-03-20T09:37:00.000000,true,true,true,true,false
30m,2026-03-20T10:00:00.000000,2026,3,NQM6,bear,true,54.75,24440.25,24495.0,24467.625,true,2026-03-20T11:03:00.000000,true,2026-03-20T11:03:00.000000,true,true,true,true,true
30m,2026-03-20T14:00:00.000000,2026,3,NQM6,bear,false,130.5,24328.0,24458.5,24393.25,true,2026-03-20T14:07:00.000000,true,2026-03-20T14:07:00.000000,true,true,true,true,true
30m,2026-03-20T17:00:00.000000,2026,3,NQM6,bear,false,9.0,24292.5,24301.5,24297.0,true,2026-03-20T17:01:00.000000,true,2026-03-20T17:01:00.000000,true,false,false,false,false
30m,2026-03-20T18:00:00.000000,2026,3,NQM6,bear,true,3.5,24222.25,24225.75,24224.0,true,2026-03-23T11:05:00.000000,true,2026-03-24T02:11:00.000000,false,false,false,false,false
30m,2026-03-20T18:30:00.000000,2026,3,NQM6,bear,false,10.0,24154.0,24164.0,24159.0,true,2026-03-20T20:35:00.000000,true,2026-03-20T20:35:00.000000,true,true,false,false,false
30m,2026-03-20T20:30:00.000000,2026,3,NQM6,bull,false,16.75,24114.5,24131.25,24122.875,true,2026-03-23T11:05:00.000000,true,2026-03-23T11:05:00.000000,true,true,false,false,false
30m,2026-03-22T22:00:00.000000,2026,3,NQM6,bear,true,1.0,24095.0,24096.0,24095.5,true,2026-03-22T22:28:00.000000,true,2026-03-22T22:28:00.000000,false,false,false,false,false
30m,2026-03-22T22:30:00.000000,2026,3,NQM6,bear,false,37.5,24093.75,24131.25,24112.5,true,2026-03-22T22:31:00.000000,true,2026-03-22T22:31:00.000000,true,true,true,true,false
30m,2026-03-23T06:00:00.000000,2026,3,NQM6,bear,false,3.25,23975.75,23979.0,23977.375,true,2026-03-23T11:05:00.000000,true,2026-03-26T16:50:00.000000,false,false,false,false,false
30m,2026-03-23T06:30:00.000000,2026,3,NQM6,bear,true,3.75,23929.0,23932.75,23930.875,true,2026-03-23T08:31:00.000000,true,2026-03-23T08:31:00.000000,false,false,false,false,false
30m,2026-03-23T07:00:00.000000,2026,3,NQM6,bear,false,1.75,23913.25,23915.0,23914.125,true,2026-03-23T07:11:00.000000,true,2026-03-23T07:11:00.000000,false,false,false,false,false
30m,2026-03-23T08:30:00.000000,2026,3,NQM6,bull,false,13.25,23878.5,23891.75,23885.125,true,2026-03-23T09:34:00.000000,true,2026-03-23T09:41:00.000000,true,true,false,false,false
30m,2026-03-23T11:30:00.000000,2026,3,NQM6,bull,true,444.25,23925.75,24370.0,24147.875,true,2026-03-23T11:59:00.000000,true,2026-03-23T11:59:00.000000,true,true,true,true,true
30m,2026-03-23T16:00:00.000000,2026,3,NQM6,bear,false,131.75,24465.5,24597.25,24531.375,true,2026-03-23T16:12:00.000000,true,2026-03-23T16:12:00.000000,true,true,true,true,true
30m,2026-03-23T18:00:00.000000,2026,3,NQM6,bull,false,23.5,24393.25,24416.75,24405.0,true,2026-03-23T18:07:00.000000,true,2026-03-23T18:07:00.000000,true,true,true,false,false
30m,2026-03-23T20:00:00.000000,2026,3,NQM6,bear,false,34.25,24425.0,24459.25,24442.125,true,2026-03-23T20:16:00.000000,true,2026-03-23T20:16:00.000000,true,true,true,true,false
30m,2026-03-23T23:00:00.000000,2026,3,NQM6,bull,false,19.75,24440.25,24460.0,24450.125,true,2026-03-23T23:11:00.000000,true,2026-03-23T23:11:00.000000,true,true,false,false,false
30m,2026-03-24T00:00:00.000000,2026,3,NQM6,bear,false,2.25,24457.75,24460.0,24458.875,true,2026-03-24T07:10:00.000000,true,2026-03-24T07:30:00.000000,false,false,false,false,false
30m,2026-03-24T00:30:00.000000,2026,3,NQM6,bear,false,25.75,24401.0,24426.75,24413.875,true,2026-03-24T07:02:00.000000,true,2026-03-24T07:02:00.000000,true,true,true,false,false
30m,2026-03-24T06:30:00.000000,2026,3,NQM6,bull,false,54.75,24269.0,24323.75,24296.375,true,2026-03-24T09:14:00.000000,true,2026-03-24T09:14:00.000000,true,true,true,true,true
30m,2026-03-24T07:00:00.000000,2026,3,NQM6,bull,true,26.25,24345.0,24371.25,24358.125,true,2026-03-24T08:51:00.000000,true,2026-03-24T08:51:00.000000,true,true,true,false,false
